speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_3,cluster_0,cluster_8,cluster_1,cluster_5,cluster_13,cluster_2,cluster_4,cluster_7,cluster_6,cluster_11,cluster_9,cluster_12,cluster_10,cluster_15,cluster_16,cluster_14,cluster_3_p,cluster_0_p,cluster_8_p,cluster_1_p,cluster_5_p,cluster_13_p,cluster_2_p,cluster_4_p,cluster_7_p,cluster_6_p,cluster_11_p,cluster_9_p,cluster_12_p,cluster_10_p,cluster_15_p,cluster_16_p,cluster_14_p,n
4889,440036647,MCMILLAN,SAMUEL,S,MN,M,R,,voting,18760504,1826-02-22,1826,1876,50,0.0,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,440037061,HOLMAN,WILLIAM,H,IN,M,D,5.0,voting,18760505,1822-09-06,1822,1876,54,0.0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4889,440042101,MCMILLAN,SAMUEL,S,MN,M,R,,voting,18760602,1826-02-22,1826,1876,50,0.0,1,2,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4459,440057695,KEHR,EDWARD,H,MO,M,D,1.0,voting,18760701,1837-11-05,1837,1876,39,0.0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440061407,SHERMAN,JOHN,S,OH,M,R,,voting,18760713,1823-05-10,1823,1876,53,4.102854387756871e-06,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4410,440082193,BRADLEY,NATHAN,H,MI,M,R,8.0,voting,18761206,1831-05-28,1831,1876,45,0.0,1,5,1,0,4,0,2,5,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5164,450026410,INGALLS,JOHN,S,KS,M,R,,voting,18780218,1833-12-29,1833,1878,45,0.0,1,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5162,450034274,HEWITT,ABRAM,H,NY,M,D,10.0,voting,18780311,1822-07-31,1822,1878,56,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,450038723,MORGAN,JOHN,S,AL,M,D,,voting,18780321,1824-06-20,1824,1878,54,0.0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4629,450038796,MATTHEWS,STANLEY,S,OH,M,R,,voting,18780321,1824-07-21,1824,1878,54,0.0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4603,450066534,HARRISON,CARTER,H,IL,M,D,2.0,voting,18780521,1825-02-15,1825,1878,53,0.0,0,1,0,1,0,0,1,1,1,0,0,5,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10
4788,450113101,STONE,JOHN,H,MI,M,R,5.0,voting,18790214,1838-07-18,1838,1879,41,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4684,460043788,ACKLEN,JOSEPH,H,LA,M,D,3.0,voting,18791210,1850-05-20,1850,1879,29,0.0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4684,460043793,ACKLEN,JOSEPH,H,LA,M,D,3.0,voting,18791210,1850-05-20,1850,1879,29,5.332952386775602e-13,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,460043798,REAGAN,JOHN,H,TX,M,D,1.0,voting,18791210,1818-10-08,1818,1879,61,7.83943035290711e-10,3,10,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.5263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4700,460044322,BRIGHT,JOHN,H,TN,M,D,5.0,voting,18791212,1817-01-20,1817,1879,62,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4962,460107471,BRENTS,THOMAS,H,WA,M,R,-1.0,nonvoting,18800525,1840-12-24,1840,1880,40,0.0,1,1,1,2,1,0,1,13,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.1,0.05,0.0,0.05,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4865,460114389,JONES,CHARLES,S,FL,M,D,,voting,18800603,1834-12-24,1834,1880,46,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6352,460150852,MORGAN,JOHN,S,AL,M,D,,voting,18810211,1824-06-20,1824,1881,57,0.0,2,1,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6352,460152728,MORGAN,JOHN,S,AL,M,D,,voting,18810214,1824-06-20,1824,1881,57,0.0,4,2,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4796,460153435,WILLIAMS,JOHN,S,KY,M,D,,voting,18810215,1818-07-10,1818,1881,63,0.0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,470032757,FRYE,WILLIAM,S,ME,M,R,,voting,18820307,1830-09-02,1830,1882,52,0.0,2,1,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0.2,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5319,470034493,PARKER,ABRAHAM,H,NY,M,R,19.0,voting,18820309,1831-11-14,1831,1882,51,0.0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,10
6253,470039870,REED,THOMAS,H,ME,M,R,1.0,voting,18820320,1839-10-18,1839,1882,43,6.834238878795559e-17,1,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,470089543,COKE,RICHARD,S,TX,M,D,,voting,18820621,1829-03-13,1829,1882,53,3.0086180198720624e-11,1,2,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0.1,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,470090261,COKE,RICHARD,S,TX,M,D,,voting,18820622,1829-03-13,1829,1882,53,0.0,1,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,470104086,JONES,CHARLES,S,FL,M,D,,voting,18820712,1834-12-24,1834,1882,48,0.0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4915,470146948,ROBESON,GEORGE,H,NJ,M,R,1.0,voting,18830108,1829-03-16,1829,1883,54,0.0,25,1,2,1,2,0,1,17,1,0,0,0,0,0,0,0,0,0.5,0.02,0.04,0.02,0.04,0.0,0.02,0.34,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
4896,470147029,MURCH,THOMPSON,H,ME,M,N,5.0,voting,18830108,1838-03-29,1838,1883,45,0.0,6,6,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.1,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4888,470148591,MCLEAN,JAMES,H,MO,M,R,2.0,voting,18830110,1829-08-13,1829,1883,54,0.0,4,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4915,470150237,ROBESON,GEORGE,H,NJ,M,R,1.0,voting,18830112,1829-03-16,1829,1883,54,0.0,15,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.05,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4991,470150251,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18830112,1840-10-15,1840,1883,43,0.0,3,0,0,1,2,0,0,5,9,0,0,0,0,0,0,0,0,0.15,0.0,0.0,0.05,0.1,0.0,0.0,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6403,470173501,ALLISON,WILLIAM,S,IA,M,R,,voting,18830209,1829-03-02,1829,1883,54,0.0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,470173502,BECK,JAMES,S,KY,M,D,,voting,18830209,1822-02-13,1822,1883,61,0.0053982924064742,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,470173514,BECK,JAMES,S,KY,M,D,,voting,18830209,1822-02-13,1822,1883,61,0.0,0,4,1,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0.0,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
6669,470173531,FRYE,WILLIAM,S,ME,M,R,,voting,18830209,1830-09-02,1830,1883,53,0.0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,470173560,SHERMAN,JOHN,S,OH,M,R,,voting,18830209,1823-05-10,1823,1883,60,0.0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,470173562,CONGER,OMAR,S,MI,M,R,,voting,18830209,1818-04-01,1818,1883,65,3.142408853801066e-11,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6527,470197606,BURROWS,JULIUS,H,MI,M,R,4.0,voting,18830228,1837-01-09,1837,1883,46,0.0,0,2,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4891,470203704,MILLER,WARNER,S,NY,M,R,,voting,18830303,1838-08-12,1838,1883,45,0.0,6,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,480012422,FRYE,WILLIAM,S,ME,M,R,,voting,18840208,1830-09-02,1830,1884,54,0.0,1,1,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5410,480024286,DOLPH,JOSEPH,S,OR,M,R,,voting,18840307,1835-10-19,1835,1884,49,0.0,0,6,2,1,0,0,4,14,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.0,0.0,0.14814814814814814,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
5566,480039061,CALL,WILKINSON,S,FL,M,D,,voting,18840408,1834-01-09,1834,1884,50,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5319,480049684,PARKER,ABRAHAM,H,NY,M,R,19.0,voting,18840426,1831-11-14,1831,1884,53,0.0,5,15,0,0,11,0,2,28,6,1,0,0,0,0,0,0,0,0.07352941176470588,0.22058823529411764,0.0,0.0,0.16176470588235295,0.0,0.029411764705882353,0.4117647058823529,0.08823529411764706,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
4796,480051169,WILLIAMS,JOHN,S,KY,M,D,,voting,18840429,1818-07-10,1818,1884,66,0.0,6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,480054077,VEST,GEORGE,S,MO,M,D,,voting,18840507,1830-12-06,1830,1884,54,0.0,1,1,4,0,3,0,0,2,6,0,0,2,1,0,0,0,0,0.05,0.05,0.2,0.0,0.15,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,20
6669,480054171,FRYE,WILLIAM,S,ME,M,R,,voting,18840507,1830-09-02,1830,1884,54,0.0,4,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,480054175,FRYE,WILLIAM,S,ME,M,R,,voting,18840507,1830-09-02,1830,1884,54,0.0,5,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.0,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5024,480066785,KASSON,JOHN,H,IA,M,R,7.0,voting,18840529,1822-01-11,1822,1884,62,0.0,1,3,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5024,480066873,KASSON,JOHN,H,IA,M,R,7.0,voting,18840529,1822-01-11,1822,1884,62,0.0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5267,480070021,DUNN,POINDEXTER,H,AR,M,D,1.0,voting,18840605,1834-11-03,1834,1884,50,0.4774562396928209,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5475,480070024,PAYSON,LEWIS,H,IL,M,R,9.0,voting,18840605,1840-09-17,1840,1884,44,1.219900330370238e-07,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5182,480079388,MAYBURY,WILLIAM,H,MI,M,D,1.0,voting,18840620,1848-11-20,1848,1884,36,0.0,2,6,0,1,2,0,0,20,8,0,0,0,0,0,0,0,0,0.05128205128205128,0.15384615384615385,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.5128205128205128,0.20512820512820512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
4865,480082433,JONES,CHARLES,S,FL,M,D,,voting,18840625,1834-12-24,1834,1884,50,0.0,2,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,480082516,JONES,CHARLES,S,FL,M,D,,voting,18840625,1834-12-24,1834,1884,50,0.0,2,8,3,24,0,0,1,18,0,0,0,0,0,0,0,0,0,0.03571428571428571,0.14285714285714285,0.05357142857142857,0.42857142857142855,0.0,0.0,0.017857142857142856,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
4865,480086842,JONES,CHARLES,S,FL,M,D,,voting,18840701,1834-12-24,1834,1884,50,0.0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,480086918,CONGER,OMAR,S,MI,M,R,,voting,18840701,1818-04-01,1818,1884,66,0.0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5493,480102176,RYAN,THOMAS,H,KS,M,R,3.0,voting,18850112,1837-11-25,1837,1885,48,0.0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5509,480115107,TOWNSHEND,RICHARD,H,IL,M,D,19.0,voting,18850207,1840-04-30,1840,1885,45,0.0,6,0,2,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.05,0.5,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5162,480118580,HEWITT,ABRAM,H,NY,M,D,10.0,voting,18850212,1822-07-31,1822,1885,63,0.0,2,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5142,480119425,FINDLAY,JOHN,H,MD,M,D,4.0,voting,18850213,1839-12-21,1839,1885,46,0.0,10,2,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.1,0.05,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5685,480119441,MILLS,ROGER,H,TX,M,D,9.0,voting,18850213,1832-03-30,1832,1885,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5263,480121482,DAVIS,ROBERT,H,MA,M,R,1.0,voting,18850216,1823-08-28,1823,1885,62,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,480126831,FRYE,WILLIAM,S,ME,M,R,,voting,18850223,1830-09-02,1830,1885,55,9.19812427259974e-08,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4889,480129404,MCMILLAN,SAMUEL,S,MN,M,R,,voting,18850225,1826-02-22,1826,1885,59,0.0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,490006026,COKE,RICHARD,S,TX,M,D,,voting,18860113,1829-03-13,1829,1886,57,0.0,0,2,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
6205,490011501,DINGLEY,NELSON,H,ME,M,R,2.0,voting,18860203,1832-02-15,1832,1886,54,0.0,3,2,2,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6074,490030500,DOCKERY,ALEXANDER,H,MO,M,D,3.0,voting,18860325,1845-02-11,1845,1886,41,0.0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5226,490030546,WAKEFIELD,JAMES,H,MN,M,R,2.0,voting,18860325,1825-03-21,1825,1886,61,0.0,6,1,1,0,1,0,0,9,1,1,0,0,0,0,0,0,0,0.3,0.05,0.05,0.0,0.05,0.0,0.0,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6093,490030556,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18860325,1822-09-06,1822,1886,64,0.0,11,3,1,2,6,0,0,13,1,2,0,0,1,0,0,0,0,0.275,0.075,0.025,0.05,0.15,0.0,0.0,0.325,0.025,0.05,0.0,0.0,0.025,0.0,0.0,0.0,0.0,40
6120,490033666,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18860405,1845-09-11,1845,1886,41,0.0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
