speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_3,cluster_2,cluster_8,cluster_0,cluster_4,cluster_6,cluster_5,cluster_10,cluster_9,cluster_11,cluster_7,cluster_1_p,cluster_3_p,cluster_2_p,cluster_8_p,cluster_0_p,cluster_4_p,cluster_6_p,cluster_5_p,cluster_10_p,cluster_9_p,cluster_11_p,cluster_7_p,n
4038,430001828,STOCKTON,JOHN,S,NJ,M,D,,voting,18730325,1826-08-02,1826,1873,47,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,430002478,MORRILL,JUSTIN,S,VT,M,R,,voting,18731203,1810-04-14,1810,1873,63,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4953,430002790,ANTHONY,HENRY,S,RI,M,R,,voting,18731204,1815-04-01,1815,1873,58,0.0,0,1,0,0,3,0,0,1,4,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,9
4210,430003109,WRIGHT,GEORGE,S,IA,M,R,,voting,18731208,1820-03-24,1820,1873,53,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4390,430003556,WILSON,JEREMIAH,H,IN,M,R,4.0,voting,18731209,1828-11-25,1828,1873,45,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4521,430003596,TOWNSEND,WASHINGTON,H,PA,M,R,7.0,voting,18731209,1813-01-20,1813,1873,60,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,430003689,SHERMAN,JOHN,S,OH,M,R,,voting,18731210,1823-05-10,1823,1873,50,0.0,1,1,6,1,0,1,0,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4930,430004065,STEPHENS,ALEXANDER,H,GA,M,D,8.0,voting,18731211,1812-02-11,1812,1873,61,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4364,430004075,SPEER,ROBERT,H,PA,M,D,17.0,voting,18731211,1838-09-08,1838,1873,35,0.0,10,5,11,3,5,1,0,2,3,0,0,0,0.25,0.125,0.275,0.075,0.125,0.025,0.0,0.05,0.075,0.0,0.0,0.0,40
4711,430004585,CONKLING,ROSCOE,S,NY,M,R,,voting,18731215,1829-10-30,1829,1873,44,0.0,1,0,2,0,0,1,2,3,1,0,0,0,0.1,0.0,0.2,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,10
4953,430005346,ANTHONY,HENRY,S,RI,M,R,,voting,18731217,1815-04-01,1815,1873,58,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
6554,430005743,HALE,EUGENE,H,ME,M,R,5.0,voting,18731217,1836-06-09,1836,1873,37,0.0,1,0,7,0,0,0,2,0,0,0,0,0,0.1,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
4589,430005950,FERRY,THOMAS,S,MI,M,R,,voting,18731218,1827-06-10,1827,1873,46,0.0,3,0,4,0,2,1,0,0,0,0,0,0,0.3,0.0,0.4,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4314,430005973,MORTON,OLIVER,S,IN,M,R,,voting,18731218,1823-08-04,1823,1873,50,0.0,2,2,4,1,0,0,1,0,0,0,0,0,0.2,0.2,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
3979,430006052,HAMILTON,WILLIAM,S,MD,M,D,,voting,18731218,1820-09-08,1820,1873,53,0.0,2,1,3,0,0,0,2,2,0,0,0,0,0.2,0.1,0.3,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,10
6125,430006067,MORRILL,JUSTIN,S,VT,M,R,,voting,18731218,1810-04-14,1810,1873,63,0.0,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,9
4390,430006134,WILSON,JEREMIAH,H,IN,M,R,4.0,voting,18731218,1828-11-25,1828,1873,45,0.0,1,2,6,0,0,0,1,0,0,0,0,0,0.1,0.2,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5841,430006466,SHERMAN,JOHN,S,OH,M,R,,voting,18731219,1823-05-10,1823,1873,50,0.0630014400136918,2,1,4,0,1,0,1,1,0,0,0,0,0.2,0.1,0.4,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
4210,430007285,WRIGHT,GEORGE,S,IA,M,R,,voting,18740106,1820-03-24,1820,1874,54,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4314,430007596,MORTON,OLIVER,S,IN,M,R,,voting,18740107,1823-08-04,1823,1874,51,0.0,0,1,0,0,0,0,0,1,7,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,9
4210,430007634,WRIGHT,GEORGE,S,IA,M,R,,voting,18740107,1820-03-24,1820,1874,54,0.0,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,9
4822,430007775,CONGER,OMAR,H,MI,M,R,7.0,voting,18740107,1818-04-01,1818,1874,56,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,430007986,SHERMAN,JOHN,S,OH,M,R,,voting,18740108,1823-05-10,1823,1874,51,0.0,0,1,0,0,3,0,1,0,5,0,0,0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.5,0.0,0.0,0.0,10
5175,430008008,LOGAN,JOHN,S,IL,M,R,,voting,18740108,1826-02-09,1826,1874,48,0.0,0,0,8,0,1,0,1,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4230,430008073,CAMERON,SIMON,S,PA,M,R,,voting,18740108,1799-03-08,1799,1874,75,0.0,0,2,3,0,1,0,0,1,3,0,0,0,0.0,0.2,0.3,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,10
5024,430008152,KASSON,JOHN,H,IA,M,R,7.0,voting,18740108,1822-01-11,1822,1874,52,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,430008449,WINDOM,WILLIAM,S,MN,M,R,,voting,18740109,1827-05-10,1827,1874,47,0.0,1,0,2,0,4,0,1,2,0,0,0,0,0.1,0.0,0.2,0.0,0.4,0.0,0.1,0.2,0.0,0.0,0.0,0.0,10
4230,430008501,CAMERON,SIMON,S,PA,M,R,,voting,18740109,1799-03-08,1799,1874,75,0.0,2,2,1,0,0,0,0,4,1,0,0,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,10
4217,430008752,ARTHUR,WILLIAM,H,KY,M,D,6.0,voting,18740110,1825-03-03,1825,1874,49,0.0,1,1,7,1,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,430009039,SARGENT,AARON,S,CA,M,R,,voting,18740112,1827-09-28,1827,1874,47,0.0,0,3,1,1,0,0,0,1,4,0,0,0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,10
4101,430009164,COOPER,HENRY,S,TN,M,D,,voting,18740112,1827-08-22,1827,1874,47,0.0,0,1,2,3,1,0,1,1,1,0,0,0,0.0,0.1,0.2,0.3,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,10
4281,430010338,HOWE,TIMOTHY,S,WI,M,R,,voting,18740115,1816-02-24,1816,1874,58,0.0,1,0,7,0,0,0,2,0,0,0,0,0,0.1,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
6220,430012091,HAWLEY,JOSEPH,H,CT,M,R,1.0,voting,18740121,1826-10-31,1826,1874,48,0.0,0,1,1,0,1,0,5,2,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.0,0.5,0.2,0.0,0.0,0.0,0.0,10
5052,430012731,POLAND,LUKE,H,VT,M,R,2.0,voting,18740122,1815-11-01,1815,1874,59,0.0,0,1,0,0,8,1,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,430012918,SARGENT,AARON,S,CA,M,R,,voting,18740123,1827-09-28,1827,1874,47,3.5711474394027185e-07,1,0,0,0,7,0,0,0,2,0,0,0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10
4703,430012966,CHANDLER,ZACHARIAH,S,MI,M,R,,voting,18740123,1813-12-10,1813,1874,61,0.0,1,1,7,0,0,0,1,0,0,0,0,0,0.1,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6262,430013017,STEWART,WILLIAM,S,NV,M,R,,voting,18740123,1827-08-09,1827,1874,47,0.0,1,4,4,0,0,0,0,1,0,0,0,0,0.1,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
4376,430013202,TODD,LEMUEL,H,PA,M,R,-1.0,voting,18740123,1817-07-29,1817,1874,57,0.0,1,2,4,0,1,0,1,1,0,0,0,0,0.1,0.2,0.4,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
4566,430014080,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18740127,1818-11-05,1818,1874,56,0.0,1,3,5,0,0,0,1,0,0,0,0,0,0.1,0.3,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4214,430014525,ALBRIGHT,CHARLES,H,PA,M,R,-1.0,voting,18740128,1830-12-13,1830,1874,44,0.0,0,2,8,0,0,0,0,0,0,0,0,0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4266,430014529,GUNCKEL,LEWIS,H,OH,M,R,4.0,voting,18740128,1826-10-15,1826,1874,48,0.0,4,1,0,0,1,0,1,3,0,0,0,0,0.4,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,10
4800,430014561,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18740128,1831-11-19,1831,1874,43,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5367,430014562,BECK,JAMES,H,KY,M,D,7.0,voting,18740128,1822-02-13,1822,1874,52,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,430014761,HOWE,TIMOTHY,S,WI,M,R,,voting,18740129,1816-02-24,1816,1874,58,0.0,0,2,6,0,0,0,0,2,0,0,0,0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
4301,430014844,MAYNARD,HORACE,H,TN,M,R,-1.0,voting,18740129,1814-08-30,1814,1874,60,0.0,2,1,4,0,1,0,2,0,0,0,0,0,0.2,0.1,0.4,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
4314,430015324,MORTON,OLIVER,S,IN,M,R,,voting,18740130,1823-08-04,1823,1874,51,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4702,430015394,CARPENTER,MATTHEW,S,WI,M,R,,voting,18740130,1824-12-22,1824,1874,50,0.0,0,3,4,0,1,1,1,0,0,0,0,0,0.0,0.3,0.4,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
5268,430015397,EDMUNDS,GEORGE,S,VT,M,R,,voting,18740130,1828-02-01,1828,1874,46,0.0046493186291955,2,2,3,0,0,0,3,0,0,0,0,0,0.2,0.2,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
4342,430015920,SARGENT,AARON,S,CA,M,R,,voting,18740202,1827-09-28,1827,1874,47,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4390,430016045,WILSON,JEREMIAH,H,IN,M,R,4.0,voting,18740202,1828-11-25,1828,1874,46,0.0,1,0,5,0,1,0,1,2,0,0,0,0,0.1,0.0,0.5,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,10
4015,430016366,PRATT,DANIEL,S,IN,M,R,,voting,18740203,1813-10-26,1813,1874,61,0.0,2,1,6,0,0,0,1,0,0,0,0,0,0.2,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5268,430016419,EDMUNDS,GEORGE,S,VT,M,R,,voting,18740203,1828-02-01,1828,1874,46,0.0,0,0,0,0,4,3,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.4,0.3,0.1,0.0,0.2,0.0,0.0,0.0,10
5268,430016447,EDMUNDS,GEORGE,S,VT,M,R,,voting,18740203,1828-02-01,1828,1874,46,0.0,0,0,7,0,0,0,3,0,0,0,0,0,0.0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
5367,430016602,BECK,JAMES,H,KY,M,D,7.0,voting,18740203,1822-02-13,1822,1874,52,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,430016755,SHERMAN,JOHN,S,OH,M,R,,voting,18740204,1823-05-10,1823,1874,51,0.0,2,2,5,0,1,0,0,0,0,0,0,0,0.2,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430016844,THURMAN,ALLEN,S,OH,M,D,,voting,18740204,1813-11-13,1813,1874,61,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4101,430016920,COOPER,HENRY,S,TN,M,D,,voting,18740204,1827-08-22,1827,1874,47,0.0,1,2,2,0,0,2,3,0,0,0,0,0,0.1,0.2,0.2,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,10
4309,430017270,MELLISH,DAVID,H,NY,M,R,9.0,voting,18740204,1831-01-02,1831,1874,43,0.0,0,2,6,0,2,0,0,0,0,0,0,0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4566,430017963,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18740205,1818-11-05,1818,1874,56,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4097,430018205,CLAYTON,POWELL,S,AR,M,R,,voting,18740206,1833-08-07,1833,1874,41,0.0,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,9
5164,430018234,INGALLS,JOHN,S,KS,M,R,,voting,18740206,1833-12-29,1833,1874,41,0.0,0,1,0,0,1,0,1,0,6,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.6666666666666666,0.0,0.0,0.0,9
5268,430018394,EDMUNDS,GEORGE,S,VT,M,R,,voting,18740206,1828-02-01,1828,1874,46,0.0,1,0,6,0,1,0,1,0,1,0,0,0,0.1,0.0,0.6,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,10
5412,430018559,DUNNELL,MARK,H,MN,M,R,1.0,voting,18740206,1823-07-02,1823,1874,51,0.0,2,2,1,0,3,0,0,2,0,0,0,0,0.2,0.2,0.1,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
5264,430019051,DAWES,HENRY,H,MA,M,R,11.0,voting,18740209,1816-10-30,1816,1874,58,0.0,0,0,8,1,0,0,0,1,0,0,0,0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
4520,430019296,THURMAN,ALLEN,S,OH,M,D,,voting,18740210,1813-11-13,1813,1874,61,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4535,430019465,WHEELER,WILLIAM,H,NY,M,R,18.0,voting,18740210,1819-06-30,1819,1874,55,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4311,430019769,MERRIMON,AUGUSTUS,S,NC,M,D,,voting,18740211,1830-09-15,1830,1874,44,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6262,430019896,STEWART,WILLIAM,S,NV,M,R,,voting,18740211,1827-08-09,1827,1874,47,0.0,2,1,5,0,0,0,0,1,1,0,0,0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,10
4314,430020371,MORTON,OLIVER,S,IN,M,R,,voting,18740212,1823-08-04,1823,1874,51,0.0,0,0,0,0,9,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
5841,430021148,SHERMAN,JOHN,S,OH,M,R,,voting,18740216,1823-05-10,1823,1874,51,0.0753854933271461,1,1,6,1,0,0,0,0,1,0,0,0,0.1,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
4314,430021545,MORTON,OLIVER,S,IN,M,R,,voting,18740217,1823-08-04,1823,1874,51,0.0,3,2,3,0,1,0,1,0,0,0,0,0,0.3,0.2,0.3,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4520,430021593,THURMAN,ALLEN,S,OH,M,D,,voting,18740217,1813-11-13,1813,1874,61,0.0,0,0,0,0,9,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
4270,430021689,HARRISON,HORACE,H,TN,M,R,5.0,voting,18740217,1829-08-07,1829,1874,45,0.0,1,1,0,0,0,0,1,2,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,5
5069,430022180,SAULSBURY,ELI,S,DE,M,D,,voting,18740218,1817-12-29,1817,1874,57,0.0,0,0,1,0,2,2,0,0,5,0,0,0,0.0,0.0,0.1,0.0,0.2,0.2,0.0,0.0,0.5,0.0,0.0,0.0,10
5841,430022253,SHERMAN,JOHN,S,OH,M,R,,voting,18740218,1823-05-10,1823,1874,51,0.0,0,0,1,0,4,0,0,1,4,0,0,0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.1,0.4,0.0,0.0,0.0,10
4378,430023395,TYNER,JAMES,H,IN,M,R,8.0,voting,18740219,1826-01-17,1826,1874,48,0.0,1,1,6,0,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
4026,430024576,SCHURZ,CARL,S,MO,M,L,,voting,18740224,1829-03-02,1829,1874,45,0.0,0,6,2,0,0,1,0,1,0,0,0,0,0.0,0.6,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
4514,430024679,STOWELL,WILLIAM,H,VA,M,R,4.0,voting,18740224,1840-07-26,1840,1874,34,0.0,0,3,4,0,0,0,2,1,0,0,0,0,0.0,0.3,0.4,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,10
4210,430024780,WRIGHT,GEORGE,S,IA,M,R,,voting,18740225,1820-03-24,1820,1874,54,0.0,0,1,8,0,0,0,1,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4342,430025410,SARGENT,AARON,S,CA,M,R,,voting,18740226,1827-09-28,1827,1874,47,0.0,1,1,15,0,1,1,1,0,0,0,0,0,0.05,0.05,0.75,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,20
4342,430026426,SARGENT,AARON,S,CA,M,R,,voting,18740302,1827-09-28,1827,1874,47,0.0,1,0,7,0,1,0,0,1,0,0,0,0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5175,430026874,LOGAN,JOHN,S,IL,M,R,,voting,18740303,1826-02-09,1826,1874,48,0.0,3,4,1,0,0,2,0,0,0,0,0,0,0.3,0.4,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
4018,430026921,RAMSEY,ALEXANDER,S,MN,M,R,,voting,18740303,1815-09-08,1815,1874,59,0.0,0,1,0,0,1,0,0,0,7,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,9
4476,430027180,MCCRARY,GEORGE,H,IA,M,R,1.0,voting,18740303,1835-08-29,1835,1874,39,0.0,1,4,3,0,10,1,0,0,1,0,0,0,0.05,0.2,0.15,0.0,0.5,0.05,0.0,0.0,0.05,0.0,0.0,0.0,20
4210,430027208,WRIGHT,GEORGE,S,IA,M,R,,voting,18740304,1820-03-24,1820,1874,54,0.0,1,0,7,0,0,0,0,2,0,0,0,0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
4328,430027595,PENDLETON,JAMES,H,RI,M,R,2.0,voting,18740304,1822-01-10,1822,1874,52,0.0,1,0,1,0,6,0,1,1,0,0,0,0,0.1,0.0,0.1,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,10
4711,430027672,CONKLING,ROSCOE,S,NY,M,R,,voting,18740305,1829-10-30,1829,1874,45,0.0,0,1,0,0,1,0,0,0,7,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,9
4800,430027949,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18740305,1831-11-19,1831,1874,43,0.0,1,1,6,0,0,0,0,0,2,0,0,0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10
4342,430028188,SARGENT,AARON,S,CA,M,R,,voting,18740306,1827-09-28,1827,1874,47,0.0,0,0,0,0,4,1,1,3,1,0,0,0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.3,0.1,0.0,0.0,0.0,10
6348,430028236,MITCHELL,JOHN,S,OR,M,R,,voting,18740306,1835-06-22,1835,1874,39,0.0,0,1,0,0,0,0,0,0,9,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,10
5367,430028444,BECK,JAMES,H,KY,M,D,7.0,voting,18740307,1822-02-13,1822,1874,52,0.0,2,1,5,0,1,0,0,0,1,0,0,0,0.2,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
5973,430028622,MCCORMICK,RICHARD,H,AZ,M,U,0.0,nonvoting,18740310,1832-05-23,1832,1874,42,0.0,3,0,0,0,7,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
