speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_8,cluster_0,cluster_4,cluster_3,cluster_6,cluster_9,cluster_5,cluster_10,cluster_1,cluster_2,cluster_7,cluster_11,cluster_8_p,cluster_0_p,cluster_4_p,cluster_3_p,cluster_6_p,cluster_9_p,cluster_5_p,cluster_10_p,cluster_1_p,cluster_2_p,cluster_7_p,cluster_11_p,n
4800,430081925,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18741218,1831-11-19,1831,1874,43,0.0,2,0,0,0,1,0,0,7,0,0,0,0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,10
4065,430082136,FLANAGAN,JAMES,S,TX,M,R,,voting,18741221,1805-09-05,1805,1874,69,0.0,1,2,1,0,6,0,0,0,0,0,0,0,0.1,0.2,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4065,430083809,FLANAGAN,JAMES,S,TX,M,R,,voting,18750106,1805-09-05,1805,1875,70,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4205,430093592,WEST,JOSEPH,S,LA,M,R,,voting,18750201,1822-09-19,1822,1875,53,0.0,2,0,0,0,18,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4205,440015418,WEST,JOSEPH,S,LA,M,R,,voting,18760228,1822-09-19,1822,1876,54,0.0,1,2,3,1,3,0,0,0,0,0,0,0,0.1,0.2,0.3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,440027606,CANNON,JOSEPH,H,IL,M,R,14.0,voting,18760405,1836-05-07,1836,1876,40,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4541,440032788,WILSHIRE,WILLIAM,H,AR,M,D,3.0,voting,18760419,1830-09-08,1830,1876,46,0.0,2,3,0,0,5,0,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4850,440034962,HARRIS,BENJAMIN,H,MA,M,R,2.0,voting,18760427,1823-11-10,1823,1876,53,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6287,440036495,BLACKBURN,JOSEPH,H,KY,M,D,7.0,voting,18760503,1838-10-01,1838,1876,38,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4523,440039212,VANCE,JOHN,H,OH,M,D,11.0,voting,18760518,1839-07-19,1839,1876,37,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4483,440041378,MOREY,FRANK,H,LA,M,R,5.0,voting,18760531,1840-07-11,1840,1876,36,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4445,440042273,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18760602,1809-08-27,1809,1876,67,0.0,1,0,1,3,5,0,0,0,0,0,0,0,0.1,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,440042861,WINDOM,WILLIAM,S,MN,M,R,,voting,18760603,1827-05-10,1827,1876,49,0.0,2,0,1,0,7,0,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4700,440047660,BRIGHT,JOHN,H,TN,M,D,5.0,voting,18760614,1817-01-20,1817,1876,59,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,440063596,WALLACE,WILLIAM,S,PA,M,D,,voting,18760717,1827-11-28,1827,1876,49,0.0,0,0,0,1,8,0,1,0,0,0,0,0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4454,440068895,HURLBUT,STEPHEN,H,IL,M,R,4.0,voting,18760729,1815-11-29,1815,1876,61,0.0,0,0,0,3,6,0,1,0,0,0,0,0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5069,440072361,SAULSBURY,ELI,S,DE,M,D,,voting,18760805,1817-12-29,1817,1876,59,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,440074278,EATON,WILLIAM,S,CT,M,D,,voting,18760808,1816-10-11,1816,1876,60,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,440075057,WALLACE,WILLIAM,S,PA,M,D,,voting,18760809,1827-11-28,1827,1876,49,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4523,440075229,VANCE,JOHN,H,OH,M,D,11.0,voting,18760809,1839-07-19,1839,1876,37,5.610073430608721e-10,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5024,440079546,KASSON,JOHN,H,IA,M,R,7.0,voting,18760814,1822-01-11,1822,1876,54,0.0,3,0,0,0,7,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,440082316,EATON,WILLIAM,S,CT,M,D,,voting,18761207,1816-10-11,1816,1876,60,0.0,6,1,0,0,3,0,0,0,0,0,0,0,0.6,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4205,440082370,WEST,JOSEPH,S,LA,M,R,,voting,18761207,1822-09-19,1822,1876,54,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5069,440101344,SAULSBURY,ELI,S,DE,M,D,,voting,18770213,1817-12-29,1817,1877,60,0.0,0,0,0,1,8,0,1,0,0,0,0,0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4468,440107646,LANE,LA,H,OR,M,D,1.0,voting,18770224,1842-11-12,1842,1877,35,0.0,1,0,1,0,7,0,1,0,0,0,0,0,0.1,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6196,440113685,COCKRELL,FRANCIS,S,MO,M,D,,voting,18770303,1834-10-01,1834,1877,43,0.0,0,3,0,1,6,0,0,0,0,0,0,0,0.0,0.3,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6830,440113686,MORGAN,CHARLES,H,MO,M,D,6.0,voting,18770303,1842-07-05,1842,1877,35,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,440113690,COCKRELL,FRANCIS,S,MO,M,D,,voting,18770303,1834-10-01,1834,1877,43,0.0,1,0,1,1,6,0,1,0,0,0,0,0,0.1,0.0,0.1,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4715,450004823,DAVIS,JOSEPH,H,NC,M,D,4.0,voting,18771114,1828-04-13,1828,1877,49,0.0,1,2,0,3,4,0,0,0,0,0,0,0,0.1,0.2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4815,450009234,CAMERON,ANGUS,S,WI,M,R,,voting,18771126,1826-07-04,1826,1877,51,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4427,450012959,CHRISTIANCY,ISAAC,S,MI,M,R,,voting,18771212,1812-03-12,1812,1877,65,0.0,0,0,0,1,8,0,1,0,0,0,0,0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5115,450020032,BRAGG,EDWARD,H,WI,M,D,5.0,voting,18780131,1827-02-20,1827,1878,51,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4586,450020758,ELLSWORTH,CHARLES,H,MI,M,R,8.0,voting,18780204,1824-01-29,1824,1878,54,0.0,0,1,2,2,4,1,0,0,0,0,0,0,0.0,0.1,0.2,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,450020831,EATON,WILLIAM,S,CT,M,D,,voting,18780205,1816-10-11,1816,1878,62,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4586,450022418,ELLSWORTH,CHARLES,H,MI,M,R,8.0,voting,18780209,1824-01-29,1824,1878,54,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,450033856,CONGER,OMAR,H,MI,M,R,7.0,voting,18780309,1818-04-01,1818,1878,60,0.0,6,0,0,3,1,0,0,0,0,0,0,0,0.6,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450033951,SARGENT,AARON,S,CA,M,R,,voting,18780311,1827-09-28,1827,1878,51,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,450041344,CONGER,OMAR,H,MI,M,R,7.0,voting,18780329,1818-04-01,1818,1878,60,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4662,450046866,THOMPSON,JOHN,H,PA,M,R,26.0,voting,18780411,1829-01-04,1829,1878,49,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4947,450048220,WOOD,FERNANDO,H,NY,M,D,9.0,voting,18780415,1812-06-14,1812,1878,66,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,450065768,MORRILL,JUSTIN,S,VT,M,R,,voting,18780520,1810-04-14,1810,1878,68,0.0,3,0,0,0,7,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450073495,BLAINE,JAMES,S,ME,M,R,,voting,18780603,1830-01-31,1830,1878,48,0.0,1,0,0,0,8,0,1,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4800,450094634,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18781202,1831-11-19,1831,1878,47,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4379,450100026,WADLEIGH,BAINBRIDGE,S,NH,M,R,,voting,18790115,1831-01-04,1831,1879,48,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,450100029,CONKLING,ROSCOE,S,NY,M,R,,voting,18790115,1829-10-30,1829,1879,50,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4814,450119476,CALDWELL,JOHN,H,KY,M,D,3.0,voting,18790221,1837-01-15,1837,1879,42,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5670,450121341,VOORHEES,DANIEL,S,IN,M,D,,voting,18790224,1827-09-26,1827,1879,52,0.0,3,1,1,0,5,0,0,0,0,0,0,0,0.3,0.1,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,450130192,EATON,WILLIAM,S,CT,M,D,,voting,18790301,1816-10-11,1816,1879,63,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4843,460008841,FROST,RICHARD,H,MO,M,D,3.0,voting,18790421,1851-12-29,1851,1879,28,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5115,460010365,BRAGG,EDWARD,H,WI,M,D,5.0,voting,18790424,1827-02-20,1827,1879,52,0.0,5,2,0,0,13,0,0,0,0,0,0,0,0.25,0.1,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4812,460010386,BRIGGS,JAMES,H,NH,M,R,2.0,voting,18790424,1827-10-23,1827,1879,52,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4884,460010766,MCCOOK,ANSON,H,NY,M,R,8.0,voting,18790425,1835-10-10,1835,1879,44,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,460015763,BECK,JAMES,S,KY,M,D,,voting,18790513,1822-02-13,1822,1879,57,0.0,0,0,2,0,8,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4740,460015790,HOUSTON,GEORGE,S,AL,M,D,,voting,18790513,1811-01-17,1811,1879,68,0.0,1,2,0,0,2,0,0,5,0,0,0,0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,10
5225,460043887,WAIT,JOHN,H,CT,M,R,3.0,voting,18791210,1811-08-27,1811,1879,68,2.4381983014641372e-08,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4756,460063891,MCMAHON,JOHN,H,OH,M,D,3.0,voting,18800309,1833-02-19,1833,1880,47,0.0,0,1,2,0,7,0,0,0,0,0,0,0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5025,460069259,KELLOGG,WILLIAM,S,LA,M,R,,voting,18800322,1830-12-08,1830,1880,50,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4553,460069594,BAILEY,JAMES,S,TN,M,D,,voting,18800323,1822-08-15,1822,1880,58,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460078864,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18800409,1813-12-20,1813,1880,67,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,460107202,HOAR,GEORGE,S,MA,M,R,,voting,18800525,1826-08-29,1826,1880,54,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,460123795,COCKRELL,FRANCIS,S,MO,M,D,,voting,18800615,1834-10-01,1834,1880,46,0.0,2,0,0,0,7,0,1,0,0,0,0,0,0.2,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4796,460123831,WILLIAMS,JOHN,S,KY,M,D,,voting,18800615,1818-07-10,1818,1880,62,0.0,2,1,0,0,7,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5346,460130342,WEAVER,JAMES,H,IA,M,N,6.0,voting,18801221,1833-06-12,1833,1880,47,0.0,0,2,0,0,8,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4903,460141207,PAGE,HORACE,H,CA,M,R,2.0,voting,18810124,1833-10-20,1833,1881,48,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460147642,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18810207,1813-12-20,1813,1881,68,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460147646,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18810207,1813-12-20,1813,1881,68,0.0,0,3,0,0,7,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5105,460157700,AIKEN,DAVID,H,SC,M,D,3.0,voting,18810218,1828-03-17,1828,1881,53,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,460163961,WALLACE,WILLIAM,S,PA,M,D,,voting,18810225,1827-11-28,1827,1881,54,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4542,460164231,WITHERS,ROBERT,S,VA,M,D,,voting,18810225,1821-09-18,1821,1881,60,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,470001041,HOAR,GEORGE,S,MA,M,R,,voting,18810325,1826-08-29,1826,1881,55,0.0,0,0,2,0,8,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5025,470002026,KELLOGG,WILLIAM,S,LA,M,R,,voting,18810329,1830-12-08,1830,1881,51,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4610,470002132,HILL,BENJAMIN,S,GA,M,D,,voting,18810330,1823-09-14,1823,1881,58,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5025,470002384,KELLOGG,WILLIAM,S,LA,M,R,,voting,18810331,1830-12-08,1830,1881,51,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5025,470004156,KELLOGG,WILLIAM,S,LA,M,R,,voting,18810407,1830-12-08,1830,1881,51,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
