speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_15,cluster_7,cluster_4,cluster_2,cluster_3,cluster_17,cluster_8,cluster_0,cluster_6,cluster_14,cluster_1,cluster_9,cluster_13,cluster_12,cluster_5,cluster_10,cluster_18,cluster_11,cluster_16,cluster_15_p,cluster_7_p,cluster_4_p,cluster_2_p,cluster_3_p,cluster_17_p,cluster_8_p,cluster_0_p,cluster_6_p,cluster_14_p,cluster_1_p,cluster_9_p,cluster_13_p,cluster_12_p,cluster_5_p,cluster_10_p,cluster_18_p,cluster_11_p,cluster_16_p,n
4566,430099544,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18750212,1818-11-05,1818,1875,57,43045660,0.0,4,2,7,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.06666666666666667,0.23333333333333334,0.43333333333333335,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
4364,430099545,SPEER,ROBERT,H,PA,M,D,17.0,voting,18750212,1838-09-08,1838,1875,37,43043640,3.2575471767849613e-06,0,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4566,430099548,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18750212,1818-11-05,1818,1875,57,43045660,8.268781390372307e-20,0,0,3,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6403,430103304,ALLISON,WILLIAM,S,IA,M,R,,voting,18750219,1829-03-02,1829,1875,46,43064031,0.0,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4702,430112001,CARPENTER,MATTHEW,S,WI,M,R,,voting,18750301,1824-12-22,1824,1875,51,43047021,0.0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440002915,COX,SAMUEL,H,NY,M,D,6.0,voting,18760106,1824-09-30,1824,1876,52,44053990,2.0527394020788423e-11,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4396,440006312,HARVEY,JAMES,S,KS,M,R,,voting,18760125,1833-09-21,1833,1876,43,44043961,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4140,440006427,KELLY,JAMES,S,OR,M,D,,voting,18760125,1819-02-16,1819,1876,57,44041401,0.0,0,0,0,1,0,0,0,4,0,2,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10
4711,440013286,CONKLING,ROSCOE,S,NY,M,R,,voting,18760221,1829-10-30,1829,1876,47,44047111,4.409510379465117e-06,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5832,440014076,REILLY,JAMES,H,PA,M,D,13.0,voting,18760223,1845-08-12,1845,1876,31,44058320,0.0,3,0,1,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0,0.05,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5399,440016219,COX,SAMUEL,H,NY,M,D,6.0,voting,18760301,1824-09-30,1824,1876,52,44053990,6.704958801196735e-13,4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440027485,COX,SAMUEL,H,NY,M,D,6.0,voting,18760405,1824-09-30,1824,1876,52,44053990,6.286214658018596e-17,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440027486,COX,SAMUEL,H,NY,M,D,6.0,voting,18760405,1824-09-30,1824,1876,52,44053990,0.0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440027490,COX,SAMUEL,H,NY,M,D,6.0,voting,18760405,1824-09-30,1824,1876,52,44053990,0.0,1,0,9,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.45,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4521,440028279,TOWNSEND,WASHINGTON,H,PA,M,R,6.0,voting,18760406,1813-01-20,1813,1876,63,44045210,0.0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.4,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4967,440033753,BUCKNER,AYLETT,H,MO,M,D,13.0,voting,18760424,1816-12-14,1816,1876,60,44049670,0.0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440037428,SHERMAN,JOHN,S,OH,M,R,,voting,18760512,1823-05-10,1823,1876,53,44058411,9.93886393313999e-09,4,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440039130,SHERMAN,JOHN,S,OH,M,R,,voting,18760518,1823-05-10,1823,1876,53,44058411,4.327708777200228e-09,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5841,440039133,SHERMAN,JOHN,S,OH,M,R,,voting,18760518,1823-05-10,1823,1876,53,44058411,0.0,4,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5841,440039135,SHERMAN,JOHN,S,OH,M,R,,voting,18760518,1823-05-10,1823,1876,53,44058411,0.0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5010,440040398,HEWITT,GOLDSMITH,H,AL,M,D,6.0,voting,18760524,1834-02-14,1834,1876,42,44050100,0.0,0,1,2,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440040512,COX,SAMUEL,H,NY,M,D,6.0,voting,18760525,1824-09-30,1824,1876,52,44053990,1.8849267122159368e-10,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5841,440041171,SHERMAN,JOHN,S,OH,M,R,,voting,18760531,1823-05-10,1823,1876,53,44058411,0.0,1,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5164,440045748,INGALLS,JOHN,S,KS,M,R,,voting,18760608,1833-12-29,1833,1876,43,44051641,0.0,1,1,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440046766,COX,SAMUEL,H,NY,M,D,6.0,voting,18760609,1824-09-30,1824,1876,52,44053990,6.266905082375611e-08,0,0,0,0,1,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.5,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440046900,SHERMAN,JOHN,S,OH,M,R,,voting,18760610,1823-05-10,1823,1876,53,44058411,0.0,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4730,440062322,FORT,GREENBURY,H,IL,M,R,8.0,voting,18760714,1825-10-17,1825,1876,51,44047300,0.0,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4800,440068810,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18760729,1831-11-19,1831,1876,45,44048000,0.0,2,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6403,440074740,ALLISON,WILLIAM,S,IA,M,R,,voting,18760809,1829-03-02,1829,1876,47,44064031,2.144752452382313e-23,0,2,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6628,440087617,WHYTE,WILLIAM,S,MD,M,D,,voting,18770105,1824-08-09,1824,1877,53,44066281,0.0,2,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5003,440093463,HANCOCK,JOHN,H,TX,M,D,5.0,voting,18770125,1824-10-24,1824,1877,53,44050030,0.0,2,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.4,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4210,440105336,WRIGHT,GEORGE,S,IA,M,R,,voting,18770222,1820-03-24,1820,1877,57,44042101,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4210,440106423,WRIGHT,GEORGE,S,IA,M,R,,voting,18770223,1820-03-24,1820,1877,57,44042101,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4903,440108192,PAGE,HORACE,H,CA,M,R,2.0,voting,18770226,1833-10-20,1833,1877,44,44049030,1.5517146378058258e-11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4725,450004792,FELTON,WILLIAM,H,GA,M,I,7.0,voting,18771114,1823-06-19,1823,1877,54,45047250,0.0,0,0,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4583,450018867,DURHAM,MILTON,H,KY,M,D,8.0,voting,18780126,1824-05-16,1824,1878,54,45045830,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4659,450022693,STEWART,JACOB,H,MN,M,R,3.0,voting,18780211,1829-01-15,1829,1878,49,45046590,1.5266433012041267e-11,1,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,450037557,HOAR,GEORGE,S,MA,M,R,,voting,18780319,1826-08-29,1826,1878,52,45063271,0.0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4629,450038749,MATTHEWS,STANLEY,S,OH,M,R,,voting,18780321,1824-07-21,1824,1878,54,45046291,0.0,2,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.4,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450039850,SARGENT,AARON,S,CA,M,R,,voting,18780326,1827-09-28,1827,1878,51,45043421,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450044872,EDMUNDS,GEORGE,S,VT,M,R,,voting,18780409,1828-02-01,1828,1878,50,45052681,0.0,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450044876,EDMUNDS,GEORGE,S,VT,M,R,,voting,18780409,1828-02-01,1828,1878,50,45052681,0.0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4953,450047413,ANTHONY,HENRY,S,RI,M,R,,voting,18780415,1815-04-01,1815,1878,63,45049531,0.0,1,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4629,450064521,MATTHEWS,STANLEY,S,OH,M,R,,voting,18780516,1824-07-21,1824,1878,54,45046291,5.801703364345287e-07,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5493,450070463,RYAN,THOMAS,H,KS,M,R,3.0,voting,18780527,1837-11-25,1837,1878,41,45054930,0.0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4626,450079605,LUTTRELL,JOHN,H,CA,M,D,3.0,voting,18780608,1831-06-27,1831,1878,47,45046260,0.0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4675,450085130,WIGGINTON,PETER,H,CA,M,D,4.0,voting,18780613,1839-09-06,1839,1878,39,45046750,0.0,1,1,5,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
4588,450096430,FENN,STEPHEN,H,ID,M,D,-1.0,nonvoting,18781213,1820-03-28,1820,1878,58,45045880,0.0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,450096707,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18781214,1830-09-02,1830,1878,48,45066690,0.0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,450096708,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18781214,1830-09-02,1830,1878,48,45066690,0.0,5,5,18,15,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.36,0.3,0.02,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
4731,460003786,GILLETTE,EDWARD,H,IA,M,N,7.0,voting,18790405,1840-10-01,1840,1879,39,46047310,0.0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5459,460023599,MCPHERSON,JOHN,S,NJ,M,D,,voting,18790526,1833-05-09,1833,1879,46,46054591,0.0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4800,460026056,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18790604,1831-11-19,1831,1879,48,46048000,1.465719919230233e-19,0,1,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4967,460026061,BUCKNER,AYLETT,H,MO,M,D,13.0,voting,18790604,1816-12-14,1816,1879,63,46049670,0.0,1,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4794,460026066,WHITE,HARRY,H,PA,M,R,25.0,voting,18790604,1834-01-12,1834,1879,45,46047940,7.047420119836367e-07,1,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
