speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_7,cluster_2,cluster_0,cluster_12,cluster_4,cluster_9,cluster_3,cluster_1,cluster_11,cluster_14,cluster_13,cluster_10,cluster_15,cluster_16,cluster_6,cluster_8,cluster_5_p,cluster_7_p,cluster_2_p,cluster_0_p,cluster_12_p,cluster_4_p,cluster_9_p,cluster_3_p,cluster_1_p,cluster_11_p,cluster_14_p,cluster_13_p,cluster_10_p,cluster_15_p,cluster_16_p,cluster_6_p,cluster_8_p,n
5363,440004208,BANKS,NATHANIEL,H,MA,M,I,5.0,voting,18760113,1816-01-30,1816,1876,60,44053630,0.0,1,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4709,440005703,CLYMER,HIESTER,H,PA,M,D,8.0,voting,18760121,1827-11-03,1827,1876,49,44047090,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4869,440005708,JOYCE,CHARLES,H,VT,M,R,1.0,voting,18760121,1830-01-30,1830,1876,46,44048690,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4869,440028249,JOYCE,CHARLES,H,VT,M,R,1.0,voting,18760406,1830-01-30,1830,1876,46,44048690,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440039706,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760520,1814-04-12,1814,1876,62,44054340,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4451,440064522,HOGE,SOLOMON,H,SC,M,R,3.0,voting,18760718,1836-07-11,1836,1876,40,44044510,0.0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5207,440093702,SINGLETON,OTHO,H,MS,M,D,4.0,voting,18770126,1814-10-14,1814,1877,63,44052070,0.0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4662,450026117,THOMPSON,JOHN,H,PA,M,R,26.0,voting,18780215,1829-01-04,1829,1878,49,45046620,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4991,450027794,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18780220,1840-10-15,1840,1878,38,45049910,0.0,0,0,3,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5070,450030172,SCALES,ALFRED,H,NC,M,D,5.0,voting,18780227,1827-11-26,1827,1878,51,45050700,0.0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4655,450030176,SINNICKSON,CLEMENT,H,NJ,M,R,1.0,voting,18780227,1834-09-16,1834,1878,44,45046550,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4991,450050333,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18780418,1840-10-15,1840,1878,38,45049910,0.0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20
4568,450107250,CALDWELL,WILLIAM,H,TN,M,D,9.0,voting,18790203,1832-11-08,1832,1879,47,45045680,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4555,450113104,BANNING,HENRY,H,OH,M,D,2.0,voting,18790214,1836-11-10,1836,1879,43,45045550,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4861,460002724,HUMPHREY,HERMAN,H,WI,M,R,7.0,voting,18790401,1830-03-14,1830,1879,49,46048610,0.0,1,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4942,460003064,WILLIAMS,CHARLES,H,WI,M,R,1.0,voting,18790402,1829-10-18,1829,1879,50,46049420,0.0,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,460006893,BECK,JAMES,S,KY,M,D,,voting,18790415,1822-02-13,1822,1879,57,46053671,0.0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4934,460009872,UPDEGRAFF,JONATHAN,H,OH,M,R,18.0,voting,18790423,1822-05-13,1822,1879,57,46049340,0.0,1,1,0,11,0,2,0,5,0,0,0,0,0,0,0,0,0,0.05,0.05,0.0,0.55,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4731,460010264,GILLETTE,EDWARD,H,IA,M,N,7.0,voting,18790424,1840-10-01,1840,1879,39,46047310,0.0,0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4850,460010289,HARRIS,BENJAMIN,H,MA,M,R,2.0,voting,18790424,1823-11-10,1823,1879,56,46048500,0.0,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,460036331,INGALLS,JOHN,S,KS,M,R,,voting,18790620,1833-12-29,1833,1879,46,46051641,0.0,0,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,460165725,THURMAN,ALLEN,S,OH,M,D,,voting,18810226,1813-11-13,1813,1881,68,46045201,0.0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,470001377,SAULSBURY,ELI,S,DE,M,D,,voting,18810325,1817-12-29,1817,1881,64,47050691,0.0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6554,470007174,HALE,EUGENE,S,ME,M,R,,voting,18810428,1836-06-09,1836,1881,45,47065541,0.0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,470029248,EDMUNDS,GEORGE,S,VT,M,R,,voting,18820224,1828-02-01,1828,1882,54,47052681,0.0,1,1,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5760,470059136,GEORGE,JAMES,S,MS,M,D,,voting,18820501,1826-10-20,1826,1882,56,47057601,0.0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6008,470142104,SEWELL,WILLIAM,S,NJ,M,R,,voting,18821228,1835-12-06,1835,1882,47,47060081,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4891,470175375,MILLER,WARNER,S,NY,M,R,,voting,18830210,1838-08-12,1838,1883,45,47048911,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6125,470182356,MORRILL,JUSTIN,S,VT,M,R,,voting,18830216,1810-04-14,1810,1883,73,47061251,0.0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5130,480010415,CURTIN,ANDREW,H,PA,M,D,20.0,voting,18840201,1817-04-22,1817,1884,67,48051300,0.0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5509,480027811,TOWNSHEND,RICHARD,H,IL,M,D,19.0,voting,18840315,1840-04-30,1840,1884,44,48055090,0.0,0,1,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6325,480030864,HENDERSON,DAVID,H,IA,M,R,3.0,voting,18840321,1840-03-14,1840,1884,44,48063250,0.0090047049104736,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5015,480033755,HORR,ROSWELL,H,MI,M,R,8.0,voting,18840328,1830-11-26,1830,1884,54,48050150,0.0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,480077587,VEST,GEORGE,S,MO,M,D,,voting,18840618,1830-12-06,1830,1884,54,48061591,0.0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,490005039,MORGAN,JOHN,S,AL,M,D,,voting,18860107,1824-06-20,1824,1886,62,49063521,0.0,0,0,8,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.55,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5238,490020098,WOLFORD,FRANK,H,KY,M,D,11.0,voting,18860227,1817-09-02,1817,1886,69,49052380,0.0,0,0,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,490030284,VOORHEES,DANIEL,S,IN,M,D,,voting,18860325,1827-09-26,1827,1886,59,49056701,0.0,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5292,490030569,HUDD,THOMAS,H,WI,M,D,5.0,voting,18860325,1835-10-02,1835,1886,51,49052920,0.0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5279,490056233,GUENTHER,RICHARD,H,WI,M,R,6.0,voting,18860518,1845-11-30,1845,1886,41,49052790,0.0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5138,490070381,EUSTIS,JAMES,S,LA,M,D,,voting,18860611,1834-08-27,1834,1886,52,49051381,0.0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6122,490072033,MILLIKEN,SETH,H,ME,M,R,3.0,voting,18860612,1831-12-12,1831,1886,55,49061220,0.0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,490130385,BROWN,JOSEPH,S,GA,M,D,,voting,18870125,1821-04-15,1821,1887,66,49051161,0.0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,500028888,VOORHEES,DANIEL,S,IN,M,D,,voting,18880320,1827-09-26,1827,1888,61,50056701,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5292,500083317,HUDD,THOMAS,H,WI,M,D,5.0,voting,18880710,1835-10-02,1835,1888,53,50052920,0.0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5343,500151718,TOOLE,JOSEPH,H,MT,M,D,-1.0,nonvoting,18890115,1851-05-12,1851,1889,38,50053430,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5357,500181856,ALLEN,EDWARD,H,MI,M,R,2.0,voting,18890228,1839-10-28,1839,1889,50,50053570,0.0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5760,510035378,GEORGE,JAMES,S,MS,M,D,,voting,18900329,1826-10-20,1826,1890,64,51057601,0.0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,510046657,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18900419,1822-09-06,1822,1890,68,51060930,0.0,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5138,510049884,EUSTIS,JAMES,S,LA,M,D,,voting,18900425,1834-08-27,1834,1890,56,51051381,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5686,510050444,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18900425,1841-10-18,1841,1890,49,51056860,0.0,1,0,3,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05263157894736842,0.0,0.15789473684210525,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,19
6569,510075247,LACEY,JOHN,H,IA,M,R,6.0,voting,18900606,1841-05-30,1841,1890,49,51065690,0.0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5803,510081463,MARTIN,AUGUSTUS,H,IN,M,D,11.0,voting,18900616,1847-03-23,1847,1890,43,51058030,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,510175165,HOAR,GEORGE,S,MA,M,R,,voting,18901229,1826-08-29,1826,1890,64,51063271,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5437,510178993,KERR,DANIEL,H,IA,M,R,5.0,voting,18910110,1836-06-18,1836,1891,55,51054370,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5530,510208422,WILLIAMS,ELIHU,H,OH,M,R,3.0,voting,18910216,1835-01-24,1835,1891,56,51055300,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5610,520028218,JOLLEY,JOHN,H,SD,M,R,-1.0,voting,18920312,1840-07-14,1840,1892,52,52056100,0.0,0,1,1,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.4,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,520033366,MORGAN,JOHN,S,AL,M,D,,voting,18920325,1824-06-20,1824,1892,68,52063521,0.0,0,0,1,13,0,5,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.05,0.65,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
6480,520038546,RICHARDSON,JAMES,H,TN,M,D,5.0,voting,18920406,1843-03-10,1843,1892,49,52064800,0.0,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,520083691,HAWLEY,JOSEPH,S,CT,M,R,,voting,18920701,1826-10-31,1826,1892,66,52062201,0.0,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,520118922,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18930118,1822-09-06,1822,1893,71,52060930,0.0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5638,520118960,PEFFER,WILLIAM,S,KS,M,P,,voting,18930119,1831-09-10,1831,1893,62,52056381,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5940,520152787,HARRIS,ISHAM,S,TN,M,D,,voting,18930303,1818-02-10,1818,1893,75,52059401,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5619,520153616,MANSUR,CHARLES,H,MO,M,D,2.0,voting,18930303,1835-03-06,1835,1893,58,52056190,0.0,0,0,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.5,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5713,530006392,BYNUM,WILLIAM,H,IN,M,D,7.0,voting,18930824,1846-06-26,1846,1893,47,53057130,0.0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5988,530020384,MURRAY,GEORGE,H,SC,M,R,7.0,voting,18931005,1853-09-22,1853,1893,40,53059880,0.0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6669,530065213,FRYE,WILLIAM,S,ME,M,R,,voting,18940228,1830-09-02,1830,1894,64,53066691,0.0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6126,530075913,NORTHWAY,STEPHEN,H,OH,M,R,19.0,voting,18940317,1833-06-19,1833,1894,61,53061260,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,530088693,MORRILL,JUSTIN,S,VT,M,R,,voting,18940418,1810-04-14,1810,1894,84,53061251,0.0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6475,540002516,PLATT,ORVILLE,S,CT,M,R,,voting,18951224,1827-07-19,1827,1895,68,54064751,0.0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6126,540006525,NORTHWAY,STEPHEN,H,OH,M,R,19.0,voting,18960114,1833-06-19,1833,1896,63,54061260,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
