speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_3,cluster_2,cluster_6,cluster_0,cluster_1,cluster_7,cluster_10,cluster_11,cluster_5,cluster_8,cluster_4,cluster_12,cluster_9,cluster_14,cluster_13,cluster_3_p,cluster_2_p,cluster_6_p,cluster_0_p,cluster_1_p,cluster_7_p,cluster_10_p,cluster_11_p,cluster_5_p,cluster_8_p,cluster_4_p,cluster_12_p,cluster_9_p,cluster_14_p,cluster_13_p,n
5069,430018915,SAULSBURY,ELI,S,DE,M,D,,voting,18740209,1817-12-29,1817,1874,57,0.0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4237,430021065,CLEMENTS,ISAAC,H,IL,M,R,18.0,voting,18740214,1837-03-31,1837,1874,37,0.0,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4653,430027518,SAYLER,MILTON,H,OH,M,D,1.0,voting,18740304,1831-11-04,1831,1874,43,0.0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4653,430027553,SAYLER,MILTON,H,OH,M,D,1.0,voting,18740304,1831-11-04,1831,1874,43,0.0,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6527,430029087,BURROWS,JULIUS,H,MI,M,R,4.0,voting,18740314,1837-01-09,1837,1874,37,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4268,430031083,HAGER,JOHN,S,CA,M,D,,voting,18740320,1818-03-12,1818,1874,56,0.0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4268,430031085,HAGER,JOHN,S,CA,M,D,,voting,18740320,1818-03-12,1818,1874,56,0.0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4386,430032846,WILLARD,CHARLES,H,VT,M,R,1.0,voting,18740324,1827-06-18,1827,1874,47,0.0,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0.5,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4309,430034386,MELLISH,DAVID,H,NY,M,R,9.0,voting,18740327,1831-01-02,1831,1874,43,0.0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4535,430035385,WHEELER,WILLIAM,H,NY,M,R,18.0,voting,18740331,1819-06-30,1819,1874,55,0.0,1,0,3,0,0,1,0,4,0,0,0,1,0,0,0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
4286,430035998,KENDALL,CHARLES,H,NV,M,D,0.0,voting,18740401,1828-04-22,1828,1874,46,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10
5052,430036230,POLAND,LUKE,H,VT,M,R,2.0,voting,18740401,1815-11-01,1815,1874,59,0.0,2,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0.2,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4566,430041258,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18740413,1818-11-05,1818,1874,56,0.0,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4015,430047357,PRATT,DANIEL,S,IN,M,R,,voting,18740427,1813-10-26,1813,1874,61,0.0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5268,430052450,EDMUNDS,GEORGE,S,VT,M,R,,voting,18740512,1828-02-01,1828,1874,46,0.0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
4445,430052558,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18740512,1809-08-27,1809,1874,65,0.0,6,3,2,1,3,0,5,0,0,0,0,0,0,0,0,0.3,0.15,0.1,0.05,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4281,430052560,HOWE,TIMOTHY,S,WI,M,R,,voting,18740512,1816-02-24,1816,1874,58,0.0,7,1,2,0,7,2,0,0,0,1,0,0,0,0,0,0.35,0.05,0.1,0.0,0.35,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
4822,430053298,CONGER,OMAR,H,MI,M,R,7.0,voting,18740513,1818-04-01,1818,1874,56,0.0,1,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0.1,0.0,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,430053383,HOLMAN,WILLIAM,H,IN,M,D,3.0,voting,18740513,1822-09-06,1822,1874,52,0.0,5,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0.5,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
4310,430053462,MERRIAM,CLINTON,H,NY,M,R,21.0,voting,18740513,1824-03-25,1824,1874,50,0.0,3,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0.3,0.0,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4800,430053550,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18740513,1831-11-19,1831,1874,43,0.0,1,0,0,1,0,2,4,0,0,0,0,2,0,0,0,0.1,0.0,0.0,0.1,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10
6093,430054316,HOLMAN,WILLIAM,H,IN,M,D,3.0,voting,18740514,1822-09-06,1822,1874,52,0.0,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4324,430054922,PARKER,ISAAC,H,MO,M,R,9.0,voting,18740515,1838-10-15,1838,1874,36,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,430055552,SAULSBURY,ELI,S,DE,M,D,,voting,18740518,1817-12-29,1817,1874,57,0.0,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4315,430055906,MYERS,LEONARD,H,PA,M,R,3.0,voting,18740518,1827-11-13,1827,1874,47,0.0,2,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4015,430056867,PRATT,DANIEL,S,IN,M,R,,voting,18740520,1813-10-26,1813,1874,61,0.0,1,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,430057357,LOGAN,JOHN,S,IL,M,R,,voting,18740521,1826-02-09,1826,1874,48,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
4140,430057811,KELLY,JAMES,S,OR,M,D,,voting,18740522,1819-02-16,1819,1874,55,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4566,430060096,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18740527,1818-11-05,1818,1874,56,0.0,2,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0.2,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4311,430060770,MERRIMON,AUGUSTUS,S,NC,M,D,,voting,18740528,1830-09-15,1830,1874,44,0.0,1,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6554,430064354,HALE,EUGENE,H,ME,M,R,5.0,voting,18740604,1836-06-09,1836,1874,38,0.0051064067515963,3,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4419,430065328,CALDWELL,JOHN,H,AL,M,D,5.0,voting,18740605,1826-04-04,1826,1874,48,0.0,5,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0.2777777777777778,0.0,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
4419,430065330,CALDWELL,JOHN,H,AL,M,D,5.0,voting,18740605,1826-04-04,1826,1874,48,0.0,5,2,12,3,5,0,0,0,0,0,0,0,0,0,0,0.18518518518518517,0.07407407407407407,0.4444444444444444,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
6220,430065334,HAWLEY,JOSEPH,H,CT,M,R,1.0,voting,18740605,1826-10-31,1826,1874,48,0.0,3,1,8,0,3,2,0,0,0,1,0,0,0,0,0,0.16666666666666666,0.05555555555555555,0.4444444444444444,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18
4340,430067044,ROBINSON,JAMES,H,IL,M,D,12.0,voting,18740609,1823-08-19,1823,1874,51,0.0,1,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.5,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4338,430074412,ROBERTS,ELLIS,H,NY,M,R,22.0,voting,18740619,1827-09-30,1827,1874,47,0.0,0,1,0,2,2,2,0,0,0,1,0,2,0,0,0,0.0,0.1,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,10
4065,430083809,FLANAGAN,JAMES,S,TX,M,R,,voting,18750106,1805-09-05,1805,1875,70,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,430084244,CONKLING,ROSCOE,S,NY,M,R,,voting,18750107,1829-10-30,1829,1875,46,0.0,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
3979,430084359,HAMILTON,WILLIAM,S,MD,M,D,,voting,18750107,1820-09-08,1820,1875,55,0.0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,10
5841,430089929,SHERMAN,JOHN,S,OH,M,R,,voting,18750122,1823-05-10,1823,1875,52,0.0,3,0,10,4,1,0,1,0,0,0,0,0,0,0,0,0.15789473684210525,0.0,0.5263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4348,430095613,SENER,JAMES,H,VA,M,R,1.0,voting,18750204,1837-05-18,1837,1875,38,0.0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4704,430095677,CHITTENDEN,SIMEON,H,NY,M,I,3.0,voting,18750204,1814-03-29,1814,1875,61,0.0,1,1,9,5,0,0,1,1,0,0,0,0,0,0,0,0.05555555555555555,0.05555555555555555,0.5,0.2777777777777778,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
4800,430096035,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18750204,1831-11-19,1831,1875,44,0.0,2,0,0,3,0,1,0,1,0,2,0,1,0,0,0,0.2,0.0,0.0,0.3,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,10
4567,430098591,CAIN,RICHARD,H,SC,M,R,-1.0,voting,18750210,1825-04-12,1825,1875,50,0.0,1,21,0,0,4,0,0,1,3,0,0,0,0,0,0,0.03333333333333333,0.7,0.0,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,30
4266,430100242,GUNCKEL,LEWIS,H,OH,M,R,4.0,voting,18750213,1826-10-15,1826,1875,49,1.514979677186542e-09,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,430100961,SARGENT,AARON,S,CA,M,R,,voting,18750216,1827-09-28,1827,1875,48,0.0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4214,430110853,ALBRIGHT,CHARLES,H,PA,M,R,-1.0,voting,18750226,1830-12-13,1830,1875,45,0.0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4302,440000300,MCCREERY,THOMAS,S,KY,M,D,,voting,18750312,1816-12-12,1816,1875,59,0.0,2,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.3157894736842105,0.10526315789473684,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4190,440000728,STEVENSON,JOHN,S,KY,M,D,,voting,18750316,1812-05-04,1812,1875,63,0.0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
4849,440004807,HARDENBERGH,AUGUSTUS,H,NJ,M,D,7.0,voting,18760117,1830-05-18,1830,1876,46,0.0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,9
4210,440006856,WRIGHT,GEORGE,S,IA,M,R,,voting,18760126,1820-03-24,1820,1876,56,0.0,6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.6,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
6554,440007751,HALE,EUGENE,H,ME,M,R,5.0,voting,18760128,1836-06-09,1836,1876,40,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440007833,COX,SAMUEL,H,NY,M,D,6.0,voting,18760128,1824-09-30,1824,1876,52,0.0,1,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,440008416,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18760201,1830-09-02,1830,1876,46,0.0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4544,440008803,WOODWORTH,LAURIN,H,OH,M,R,17.0,voting,18760202,1837-09-10,1837,1876,39,0.0,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4871,440008816,KNOTT,JAMES,H,KY,M,D,4.0,voting,18760202,1830-08-29,1830,1876,46,0.0,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5207,440009370,SINGLETON,OTHO,H,MS,M,D,4.0,voting,18760203,1814-10-14,1814,1876,62,0.0,1,0,4,0,0,1,2,1,0,0,0,1,0,0,0,0.1,0.0,0.4,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
6093,440009946,HOLMAN,WILLIAM,H,IN,M,D,5.0,voting,18760207,1822-09-06,1822,1876,54,0.0,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4825,440011099,CRAPO,WILLIAM,H,MA,M,R,1.0,voting,18760211,1830-05-16,1830,1876,46,0.0,4,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4646,440016735,ROBBINS,WILLIAM,H,NC,M,D,7.0,voting,18760302,1828-10-26,1828,1876,48,0.0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5318,440018137,PADDOCK,ALGERNON,S,NE,M,R,,voting,18760308,1830-11-09,1830,1876,46,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4434,440019285,DURAND,GEORGE,H,MI,M,D,6.0,voting,18760311,1838-02-21,1838,1876,38,0.0,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440020552,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760316,1814-04-12,1814,1876,62,0.0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4520,440021346,THURMAN,ALLEN,S,OH,M,D,,voting,18760321,1813-11-13,1813,1876,63,0.0,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0.2,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4454,440022948,HURLBUT,STEPHEN,H,IL,M,R,4.0,voting,18760324,1815-11-29,1815,1876,61,0.0,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,440023284,SARGENT,AARON,S,CA,M,R,,voting,18760327,1827-09-28,1827,1876,49,0.0,5,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4342,440023974,SARGENT,AARON,S,CA,M,R,,voting,18760329,1827-09-28,1827,1876,49,0.0,2,2,0,0,0,2,0,3,1,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4542,440024616,WITHERS,ROBERT,S,VA,M,D,,voting,18760330,1821-09-18,1821,1876,55,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4463,440025092,KEY,DAVID,S,TN,M,D,,voting,18760331,1824-01-27,1824,1876,52,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,440025627,REAGAN,JOHN,H,TX,M,D,1.0,voting,18760401,1818-10-08,1818,1876,58,0.0,2,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6554,440025645,HALE,EUGENE,H,ME,M,R,5.0,voting,18760401,1836-06-09,1836,1876,40,0.0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4603,440029293,HARRISON,CARTER,H,IL,M,D,2.0,voting,18760411,1825-02-15,1825,1876,51,0.0,4,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4438,440033549,FAULKNER,CHARLES,H,VA,M,D,-1.0,voting,18760422,1806-07-06,1806,1876,70,0.0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4927,440036637,SPARKS,WILLIAM,H,IL,M,D,16.0,voting,18760503,1828-11-19,1828,1876,48,0.0,0,2,0,1,0,1,6,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
