speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_8,cluster_5,cluster_2,cluster_7,cluster_10,cluster_1,cluster_11,cluster_6,cluster_9,cluster_4,cluster_13,cluster_12,cluster_3,cluster_14,cluster_0,cluster_8_p,cluster_5_p,cluster_2_p,cluster_7_p,cluster_10_p,cluster_1_p,cluster_11_p,cluster_6_p,cluster_9_p,cluster_4_p,cluster_13_p,cluster_12_p,cluster_3_p,cluster_14_p,cluster_0_p,n
4566,430019449,BUTLER,BENJAMIN,H,MA,M,R,6.0,voting,18740210,1818-11-05,1818,1874,56,0.0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4027,430019739,SCOTT,JOHN,S,PA,M,R,,voting,18740211,1824-07-24,1824,1874,50,0.0,4,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,430019931,SHERMAN,JOHN,S,OH,M,R,,voting,18740211,1823-05-10,1823,1874,51,0.0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4953,430021550,ANTHONY,HENRY,S,RI,M,R,,voting,18740217,1815-04-01,1815,1874,59,0.0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430025804,THURMAN,ALLEN,S,OH,M,D,,voting,18740227,1813-11-13,1813,1874,61,0.0,9,3,4,1,0,3,0,0,0,0,0,0,0,0,0,0.45,0.15,0.2,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4205,430029961,WEST,JOSEPH,S,LA,M,R,,voting,18740318,1822-09-19,1822,1874,52,0.0,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4258,430031554,ELDREDGE,CHARLES,H,WI,M,D,5.0,voting,18740320,1820-02-27,1820,1874,54,0.0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4015,430032980,PRATT,DANIEL,S,IN,M,R,,voting,18740325,1813-10-26,1813,1874,61,0.0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4380,430033186,WARD,JASPER,H,IL,M,R,2.0,voting,18740325,1829-02-01,1829,1874,45,0.0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4520,430033637,THURMAN,ALLEN,S,OH,M,D,,voting,18740326,1813-11-13,1813,1874,61,0.0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430034137,THURMAN,ALLEN,S,OH,M,D,,voting,18740327,1813-11-13,1813,1874,61,0.0,2,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4162,430035738,MORRILL,LOT,S,ME,M,R,,voting,18740401,1813-05-03,1813,1874,61,3.322782543367461e-14,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4302,430037703,MCCREERY,THOMAS,S,KY,M,D,,voting,18740406,1816-12-12,1816,1874,58,0.0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,430037733,MORRILL,JUSTIN,S,VT,M,R,,voting,18740406,1810-04-14,1810,1874,64,2.3866228213190642e-14,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4330,430040072,PLATT,JAMES,H,VA,M,R,2.0,voting,18740410,1837-07-13,1837,1874,37,0.0,1,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.3,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4205,430042094,WEST,JOSEPH,S,LA,M,R,,voting,18740415,1822-09-19,1822,1874,52,0.0,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430044588,THURMAN,ALLEN,S,OH,M,D,,voting,18740421,1813-11-13,1813,1874,61,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4285,430047770,KELLOGG,STEPHEN,H,CT,M,R,2.0,voting,18740428,1822-04-05,1822,1874,52,0.0,1,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,430048230,LOGAN,JOHN,S,IL,M,R,,voting,18740430,1826-02-09,1826,1874,48,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430048692,THURMAN,ALLEN,S,OH,M,D,,voting,18740501,1813-11-13,1813,1874,61,0.0,6,3,8,1,0,0,0,2,0,0,0,0,0,0,0,0.3,0.15,0.4,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4822,430049191,CONGER,OMAR,H,MI,M,R,7.0,voting,18740502,1818-04-01,1818,1874,56,0.0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4240,430050966,COBURN,JOHN,H,IN,M,R,5.0,voting,18740508,1825-10-27,1825,1874,49,0.0,2,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4349,430051194,SHANKS,JOHN,H,IN,M,R,9.0,voting,18740508,1826-06-17,1826,1874,48,0.0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4027,430054584,SCOTT,JOHN,S,PA,M,R,,voting,18740515,1824-07-24,1824,1874,50,0.0,4,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0.4,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4296,430055183,LOWE,DAVID,H,KS,M,R,-1.0,voting,18740516,1823-08-22,1823,1874,51,0.0003904255369756,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5024,430056561,KASSON,JOHN,H,IA,M,R,7.0,voting,18740519,1822-01-11,1822,1874,52,0.0457250986573027,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430056877,THURMAN,ALLEN,S,OH,M,D,,voting,18740520,1813-11-13,1813,1874,61,0.0,3,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0.3,0.1,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,430057776,HOWE,TIMOTHY,S,WI,M,R,,voting,18740522,1816-02-24,1816,1874,58,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4343,430058135,SAYLER,HENRY,H,IN,M,R,10.0,voting,18740522,1836-03-31,1836,1874,38,0.0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4734,430058225,HARRIS,JOHN,H,VA,M,D,7.0,voting,18740522,1823-05-08,1823,1874,51,0.0,6,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0.6,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430061207,DAWES,HENRY,H,MA,M,R,11.0,voting,18740528,1816-10-30,1816,1874,58,0.0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430062382,DAWES,HENRY,H,MA,M,R,11.0,voting,18740601,1816-10-30,1816,1874,58,0.0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4332,430067049,RAPIER,JAMES,H,AL,M,R,2.0,voting,18740609,1837-11-13,1837,1874,37,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4255,430068082,DONNAN,WILLIAM,H,IA,M,R,3.0,voting,18740611,1834-06-30,1834,1874,40,8.635806786001367e-14,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430079886,DAWES,HENRY,H,MA,M,R,11.0,voting,18741210,1816-10-30,1816,1874,58,0.0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4476,430079963,MCCRARY,GEORGE,H,IA,M,R,1.0,voting,18741211,1835-08-29,1835,1874,39,0.0,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4285,430080038,KELLOGG,STEPHEN,H,CT,M,R,2.0,voting,18741211,1822-04-05,1822,1874,52,0.0,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430080041,DAWES,HENRY,H,MA,M,R,11.0,voting,18741211,1816-10-30,1816,1874,58,0.0,1,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4378,430081125,TYNER,JAMES,H,IN,M,R,8.0,voting,18741216,1826-01-17,1826,1874,48,1.5835542817978167e-26,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4205,430084805,WEST,JOSEPH,S,LA,M,R,,voting,18750108,1822-09-19,1822,1875,53,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4049,430086501,TIPTON,THOMAS,S,NE,M,L,,voting,18750114,1817-08-05,1817,1875,58,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,430087516,SAULSBURY,ELI,S,DE,M,D,,voting,18750116,1817-12-29,1817,1875,58,0.0,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430089708,DAWES,HENRY,H,MA,M,R,11.0,voting,18750121,1816-10-30,1816,1875,59,0.0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4397,430090656,PEASE,HENRY,S,MS,M,R,,voting,18750126,1835-02-19,1835,1875,40,0.0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430091254,THURMAN,ALLEN,S,OH,M,D,,voting,18750127,1813-11-13,1813,1875,62,0.0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430091269,THURMAN,ALLEN,S,OH,M,D,,voting,18750127,1813-11-13,1813,1875,62,0.0,3,1,14,0,1,0,0,1,0,0,0,0,0,0,0,0.15,0.05,0.7,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4520,430091274,THURMAN,ALLEN,S,OH,M,D,,voting,18750127,1813-11-13,1813,1875,62,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,430092623,BLAINE,JAMES,H,ME,M,R,3.0,voting,18750127,1830-01-31,1830,1875,45,0.0,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,430092625,BLAINE,JAMES,H,ME,M,R,3.0,voting,18750127,1830-01-31,1830,1875,45,0.0005903590507231,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4262,430095220,FINCK,WILLIAM,H,OH,M,D,12.0,voting,18750203,1822-09-01,1822,1875,53,4.311344547191927e-07,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4262,430095224,FINCK,WILLIAM,H,OH,M,D,12.0,voting,18750203,1822-09-01,1822,1875,53,0.0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430097099,THURMAN,ALLEN,S,OH,M,D,,voting,18750208,1813-11-13,1813,1875,62,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5024,430098415,KASSON,JOHN,H,IA,M,R,7.0,voting,18750210,1822-01-11,1822,1875,53,0.0,4,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430099028,DAWES,HENRY,H,MA,M,R,11.0,voting,18750211,1816-10-30,1816,1875,59,0.0,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4072,430101387,ALCORN,JAMES,S,MS,M,R,,voting,18750217,1816-11-04,1816,1875,59,0.0,0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.4,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,430104427,BECK,JAMES,H,KY,M,D,7.0,voting,18750220,1822-02-13,1822,1875,53,0.0,2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4038,430104898,STOCKTON,JOHN,S,NJ,M,D,,voting,18750222,1826-08-02,1826,1875,49,0.0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430105216,THURMAN,ALLEN,S,OH,M,D,,voting,18750222,1813-11-13,1813,1875,62,0.0,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4214,430107812,ALBRIGHT,CHARLES,H,PA,M,R,-1.0,voting,18750224,1830-12-13,1830,1875,45,0.0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4210,430110054,WRIGHT,GEORGE,S,IA,M,R,,voting,18750226,1820-03-24,1820,1875,55,0.0,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,430110114,THURMAN,ALLEN,S,OH,M,D,,voting,18750226,1813-11-13,1813,1875,62,0.0,0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.2,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4390,430110342,WILSON,JEREMIAH,H,IN,M,R,4.0,voting,18750226,1828-11-25,1828,1875,47,2.6865127629993006e-14,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,430110940,HAWLEY,JOSEPH,H,CT,M,R,1.0,voting,18750226,1826-10-31,1826,1875,49,0.0,0,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7544,430111543,CANNON,JOSEPH,H,IL,M,R,14.0,voting,18750227,1836-05-07,1836,1875,39,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4320,430114186,OGLESBY,RICHARD,S,IL,M,R,,voting,18750302,1824-07-25,1824,1875,51,0.0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0.0,0.3,0.3,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4380,430115088,WARD,JASPER,H,IL,M,R,2.0,voting,18750302,1829-02-01,1829,1875,46,0.0,1,1,4,1,0,2,0,1,0,0,0,0,0,0,0,0.1,0.1,0.4,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5052,430115148,POLAND,LUKE,H,VT,M,R,2.0,voting,18750302,1815-11-01,1815,1875,60,0.0,4,6,1,2,0,5,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.05555555555555555,0.1111111111111111,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5052,430115150,POLAND,LUKE,H,VT,M,R,2.0,voting,18750302,1815-11-01,1815,1875,60,0.0,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4283,430115156,HYNES,WILLIAM,H,AR,M,L,-1.0,voting,18750302,1843-03-31,1843,1875,32,0.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4273,430118434,HAZELTON,GERRY,H,WI,M,R,2.0,voting,18750303,1829-02-24,1829,1875,46,0.0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,440000215,THURMAN,ALLEN,S,OH,M,D,,voting,18750311,1813-11-13,1813,1875,62,0.0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,440001972,EDMUNDS,GEORGE,S,VT,M,R,,voting,18751215,1828-02-01,1828,1875,47,0.0,0,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.3,0.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4314,440002240,MORTON,OLIVER,S,IN,M,R,,voting,18751216,1823-08-04,1823,1875,52,0.0,3,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0.3,0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4140,440006233,KELLY,JAMES,S,OR,M,D,,voting,18760125,1819-02-16,1819,1876,57,0.0,3,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,440007265,HOWE,TIMOTHY,S,WI,M,R,,voting,18760127,1816-02-24,1816,1876,60,0.0,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4162,440008035,MORRILL,LOT,S,ME,M,R,,voting,18760131,1813-05-03,1813,1876,63,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4871,440008812,KNOTT,JAMES,H,KY,M,D,4.0,voting,18760202,1830-08-29,1830,1876,46,0.0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,440009848,THURMAN,ALLEN,S,OH,M,D,,voting,18760207,1813-11-13,1813,1876,63,0.0,3,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0.3,0.1,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,440009953,HOLMAN,WILLIAM,H,IN,M,D,5.0,voting,18760207,1822-09-06,1822,1876,54,0.0,4,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
