speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_1,cluster_0,cluster_2,cluster_3,cluster_4,cluster_5,cluster_9,cluster_6,cluster_10,cluster_13,cluster_11,cluster_8,cluster_16,cluster_14,cluster_17,cluster_12,cluster_15,cluster_18,cluster_7,cluster_1_p,cluster_0_p,cluster_2_p,cluster_3_p,cluster_4_p,cluster_5_p,cluster_9_p,cluster_6_p,cluster_10_p,cluster_13_p,cluster_11_p,cluster_8_p,cluster_16_p,cluster_14_p,cluster_17_p,cluster_12_p,cluster_15_p,cluster_18_p,cluster_7_p,n
5766,510054705,GRAY,GEORGE,S,DE,M,D,,voting,18900502,1840-05-04,1840,1890,50,51057661,0.0,1,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5766,510054709,GRAY,GEORGE,S,DE,M,D,,voting,18900502,1840-05-04,1840,1890,50,51057661,0.0,6,0,1,2,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.05,0.1,0.0,0.45,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5766,510054959,GRAY,GEORGE,S,DE,M,D,,voting,18900502,1840-05-04,1840,1890,50,51057661,0.0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,510055031,REAGAN,JOHN,S,TX,M,D,,voting,18900502,1818-10-08,1818,1890,72,51053251,0.0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,510055117,EDMUNDS,GEORGE,S,VT,M,R,,voting,18900502,1828-02-01,1828,1890,62,51052681,0.0,1,1,0,0,0,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.8333333333333334,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,30
6042,510069988,MCKINLEY,WILLIAM,H,OH,M,R,18.0,voting,18900527,1843-01-29,1843,1890,47,51060420,0.0,0,1,0,2,0,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.025,0.0,0.05,0.0,0.85,0.05,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
5779,510070956,HENDERSON,THOMAS,H,IL,M,R,7.0,voting,18900528,1824-11-29,1824,1890,66,51057790,0.0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5526,510075482,WICKHAM,CHARLES,H,OH,M,R,14.0,voting,18900606,1836-09-15,1836,1890,54,51055260,0.0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6512,510111543,ALDRICH,NELSON,S,RI,M,R,,voting,18900731,1841-11-06,1841,1890,49,51065121,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5766,510164116,GRAY,GEORGE,S,DE,M,D,,voting,18901205,1840-05-04,1840,1890,50,51057661,0.0,1,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6527,530043233,BURROWS,JULIUS,H,MI,M,R,3.0,voting,18940109,1837-01-09,1837,1894,57,53065270,0.0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.1,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
7108,530044215,PAYNE,SERENO,H,NY,M,R,28.0,voting,18940112,1843-06-26,1843,1894,51,53071080,0.0,1,1,0,1,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0.05,0.05,0.0,0.05,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6033,530066286,WILSON,JOHN,H,WA,M,R,-1.0,voting,18940302,1850-08-07,1850,1894,44,53060330,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6464,530127254,MADDOX,JOHN,H,GA,M,D,7.0,voting,18940609,1848-06-03,1848,1894,46,53064640,0.1182512996546396,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6512,530135389,ALDRICH,NELSON,S,RI,M,R,,voting,18940618,1841-11-06,1841,1894,53,53065121,1.7309995110034112e-18,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6403,530140765,ALLISON,WILLIAM,S,IA,M,R,,voting,18940626,1829-03-02,1829,1894,65,53064031,0.0018941192161468,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5652,530215927,SQUIRE,WATSON,S,WA,M,R,,voting,18950223,1838-05-18,1838,1895,57,53056521,0.0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7108,540038596,PAYNE,SERENO,H,NY,M,R,28.0,voting,18960317,1843-06-26,1843,1896,53,54071080,0.0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.0,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6120,540038661,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18960317,1845-09-11,1845,1896,51,54061200,0.0,2,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5889,540038713,BAKER,HENRY,H,NH,M,R,2.0,voting,18960317,1841-01-11,1841,1896,55,54058890,0.0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6205,540038768,DINGLEY,NELSON,H,ME,M,R,2.0,voting,18960317,1832-02-15,1832,1896,64,54062050,0.0,0,0,0,1,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.05,0.85,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
