speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_2,cluster_12,cluster_0,cluster_1,cluster_3,cluster_4,cluster_11,cluster_6,cluster_9,cluster_7,cluster_13,cluster_8,cluster_10,cluster_14,cluster_15,cluster_5_p,cluster_2_p,cluster_12_p,cluster_0_p,cluster_1_p,cluster_3_p,cluster_4_p,cluster_11_p,cluster_6_p,cluster_9_p,cluster_7_p,cluster_13_p,cluster_8_p,cluster_10_p,cluster_14_p,cluster_15_p,n
4214,430039196,ALBRIGHT,CHARLES,H,PA,M,R,-1.0,voting,18740408,1830-12-13,1830,1874,44,0.0,0,5,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6200,430042334,DANFORD,LORENZO,H,OH,M,R,16.0,voting,18740415,1829-10-18,1829,1874,45,0.0,0,2,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4567,430050711,CAIN,RICHARD,H,SC,M,R,-1.0,voting,18740507,1825-04-12,1825,1874,49,0.0,0,4,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0.0,0.4,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4282,430056749,HYDE,IRA,H,MO,M,R,10.0,voting,18740519,1838-01-18,1838,1874,36,0.0,2,3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4101,430057802,COOPER,HENRY,S,TN,M,D,,voting,18740522,1827-08-22,1827,1874,47,0.0,1,3,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4396,430064240,HARVEY,JAMES,S,KS,M,R,,voting,18740604,1833-09-21,1833,1874,41,0.0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,430079403,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18741208,1814-04-12,1814,1874,60,0.0,0,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4097,430087517,CLAYTON,POWELL,S,AR,M,R,,voting,18750116,1833-08-07,1833,1875,42,0.0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4381,430098587,WARD,MARCUS,H,NJ,M,R,6.0,voting,18750210,1812-11-09,1812,1875,63,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4278,430104368,HOOPER,SAMUEL,H,MA,M,R,4.0,voting,18750220,1808-02-03,1808,1875,67,0.0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5076,430104410,SMITH,ABRAHAM,H,PA,M,R,9.0,voting,18750220,1815-03-07,1815,1875,60,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,430116262,EDMUNDS,GEORGE,S,VT,M,R,,voting,18750303,1828-02-01,1828,1875,47,0.0,0,2,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5102,440003380,YOUNG,HIRAM,H,TN,M,D,10.0,voting,18760111,1828-12-14,1828,1876,48,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4102,440005635,CRAGIN,AARON,S,NH,M,R,,voting,18760121,1821-02-03,1821,1876,55,0.0,0,11,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0.0,0.55,0.0,0.0,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5024,440005704,KASSON,JOHN,H,IA,M,R,7.0,voting,18760121,1822-01-11,1822,1876,54,0.0,0,0,2,0,5,0,2,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4230,440010279,CAMERON,SIMON,S,PA,M,R,,voting,18760209,1799-03-08,1799,1876,77,0.0,1,2,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4471,440018933,LEAVENWORTH,ELIAS,H,NY,M,R,25.0,voting,18760309,1803-12-20,1803,1876,73,0.0,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4869,440028647,JOYCE,CHARLES,H,VT,M,R,1.0,voting,18760408,1830-01-30,1830,1876,46,0.0,2,0,0,0,4,1,1,0,1,1,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,440029048,DAWES,HENRY,S,MA,M,R,,voting,18760411,1816-10-30,1816,1876,60,0.0,7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440039564,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760519,1814-04-12,1814,1876,62,0.0,1,0,1,0,0,0,2,0,0,5,1,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,10
5434,440040981,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760529,1814-04-12,1814,1876,62,0.0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20
5434,440040982,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760529,1814-04-12,1814,1876,62,0.0,1,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
4849,440047703,HARDENBERGH,AUGUSTUS,H,NJ,M,D,7.0,voting,18760614,1830-05-18,1830,1876,46,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4515,440047840,TARBOX,JOHN,H,MA,M,D,7.0,voting,18760615,1838-05-06,1838,1876,38,0.0,1,0,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4396,440057513,HARVEY,JAMES,S,KS,M,R,,voting,18760701,1833-09-21,1833,1876,43,9.179683290343744e-06,0,0,1,1,6,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4732,440067719,GOODE,JOHN,H,VA,M,D,2.0,voting,18760725,1829-05-27,1829,1876,47,0.0,0,1,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4517,440068918,TERRY,WILLIAM,H,VA,M,D,9.0,voting,18760729,1824-08-14,1824,1876,52,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4732,440072642,GOODE,JOHN,H,VA,M,D,2.0,voting,18760805,1829-05-27,1829,1876,47,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440102043,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18770214,1814-04-12,1814,1877,63,0.0,0,3,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4635,440107154,PHILLIPS,WILLIAM,H,KS,M,R,1.0,voting,18770223,1824-01-14,1824,1877,53,0.0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4849,450016911,HARDENBERGH,AUGUSTUS,H,NJ,M,D,7.0,voting,18780118,1830-05-18,1830,1878,48,0.0,1,1,0,0,3,1,1,0,2,1,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,450020833,EATON,WILLIAM,S,CT,M,D,,voting,18780205,1816-10-11,1816,1878,62,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,450020849,EATON,WILLIAM,S,CT,M,D,,voting,18780205,1816-10-11,1816,1878,62,0.0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4586,450022418,ELLSWORTH,CHARLES,H,MI,M,R,8.0,voting,18780209,1824-01-29,1824,1878,54,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5459,450023031,MCPHERSON,JOHN,S,NJ,M,D,,voting,18780212,1833-05-09,1833,1878,45,0.0,0,8,0,0,1,0,1,2,0,8,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,20
4735,450034468,HAYES,PHILIP,H,IL,M,R,7.0,voting,18780311,1833-02-03,1833,1878,45,0.0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4947,450045691,WOOD,FERNANDO,H,NY,M,D,9.0,voting,18780409,1812-06-14,1812,1878,66,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5139,450048206,EVANS,ISAAC,H,PA,M,R,7.0,voting,18780415,1827-07-29,1827,1878,51,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5041,450053333,MULDROW,HENRY,H,MS,M,D,1.0,voting,18780424,1837-02-08,1837,1878,41,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,450056294,BECK,JAMES,S,KY,M,D,,voting,18780501,1822-02-13,1822,1878,56,0.0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4797,450057843,WRIGHT,HENDRICK,H,PA,M,D,12.0,voting,18780502,1808-04-24,1808,1878,70,0.0,0,4,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
4603,450066534,HARRISON,CARTER,H,IL,M,D,2.0,voting,18780521,1825-02-15,1825,1878,53,0.0,0,14,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0.0,0.7,0.0,0.05,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20
4634,450071833,PEDDIE,THOMAS,H,NJ,M,R,6.0,voting,18780529,1808-02-11,1808,1878,70,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,450074224,MAXEY,SAMUEL,S,TX,M,D,,voting,18780604,1825-03-30,1825,1878,53,0.0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5605,450077007,HERBERT,HILARY,H,AL,M,D,2.0,voting,18780606,1834-03-12,1834,1878,44,0.0,1,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,450091794,PLUMB,PRESTON,S,KS,M,R,,voting,18780618,1837-10-12,1837,1878,41,1.477345029594594e-10,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,450097824,WINDOM,WILLIAM,S,MN,M,R,,voting,18781218,1827-05-10,1827,1878,51,0.0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,450097850,WINDOM,WILLIAM,S,MN,M,R,,voting,18781218,1827-05-10,1827,1878,51,0.0,0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4379,450099219,WADLEIGH,BAINBRIDGE,S,NH,M,R,,voting,18790109,1831-01-04,1831,1879,48,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5798,450107248,LOCKWOOD,DANIEL,H,NY,M,D,32.0,voting,18790203,1844-06-01,1844,1879,35,0.0,1,0,0,1,1,1,0,0,0,6,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450112090,SARGENT,AARON,S,CA,M,R,,voting,18790213,1827-09-28,1827,1879,52,0.0,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4753,450113113,MARTIN,BENJAMIN,H,WV,M,D,2.0,voting,18790214,1828-10-02,1828,1879,51,0.0,0,4,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4716,460010243,DE LA MATYR,GILBERT,H,IN,M,N,7.0,voting,18790424,1825-07-08,1825,1879,54,0.0,0,1,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,460015144,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18790510,1814-04-12,1814,1879,65,0.0,0,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.7,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,460066419,EDMUNDS,GEORGE,S,VT,M,R,,voting,18800316,1828-02-01,1828,1880,52,0.0,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,460086112,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18800421,1814-04-12,1814,1880,66,0.0,0,5,0,1,0,1,0,0,2,11,0,0,0,0,0,0,0.0,0.25,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,20
4894,460087093,MORTON,LEVI,H,NY,M,R,11.0,voting,18800422,1824-05-16,1824,1880,56,0.0,0,1,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.5,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4796,460111427,WILLIAMS,JOHN,S,KY,M,D,,voting,18800531,1818-07-10,1818,1880,62,0.0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,460130590,HOAR,GEORGE,S,MA,M,R,,voting,18801222,1826-08-29,1826,1880,54,0.0,0,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,460130619,CONKLING,ROSCOE,S,NY,M,R,,voting,18801222,1829-10-30,1829,1880,51,0.0,4,4,0,0,4,3,2,2,1,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.2,0.15,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4711,460130621,CONKLING,ROSCOE,S,NY,M,R,,voting,18801222,1829-10-30,1829,1880,51,0.0,0,7,0,3,0,3,1,4,0,0,0,0,0,0,0,0,0.0,0.3888888888888889,0.0,0.16666666666666666,0.0,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5684,460144046,HUNTON,EPPA,H,VA,M,D,8.0,voting,18810129,1822-09-22,1822,1881,59,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,470005772,CALL,WILKINSON,S,FL,M,D,,voting,18810419,1834-01-09,1834,1881,47,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,470015423,BROWNE,THOMAS,H,IN,M,R,6.0,voting,18820123,1829-04-19,1829,1882,53,0.0,0,0,0,0,6,0,1,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
4984,470038674,DEUSTER,PETER,H,WI,M,D,4.0,voting,18820318,1831-02-13,1831,1882,51,0.0,0,4,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0.4,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,470041103,BROWNE,THOMAS,H,IN,M,R,6.0,voting,18820322,1829-04-19,1829,1882,53,0.0,0,15,0,0,5,0,2,1,0,7,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.03333333333333333,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,30
4891,470041852,MILLER,WARNER,S,NY,M,R,,voting,18820324,1838-08-12,1838,1882,44,0.0,0,7,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6042,470048610,MCKINLEY,WILLIAM,H,OH,M,R,17.0,voting,18820406,1843-01-29,1843,1882,39,0.0,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6042,470048664,MCKINLEY,WILLIAM,H,OH,M,R,17.0,voting,18820406,1843-01-29,1843,1882,39,0.0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,470090506,REAGAN,JOHN,H,TX,M,D,1.0,voting,18820622,1818-10-08,1818,1882,64,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4809,470093534,BERRY,CAMPBELL,H,CA,M,D,3.0,voting,18820627,1834-11-07,1834,1882,48,0.0,1,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5024,470093554,KASSON,JOHN,H,IA,M,R,7.0,voting,18820627,1822-01-11,1822,1882,60,0.0,0,4,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,470093714,BLAIR,HENRY,S,NH,M,R,,voting,18820628,1834-12-06,1834,1882,48,0.0,2,0,0,0,2,1,1,0,0,0,0,0,0,4,0,0,0.2,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,10
4915,470095065,ROBESON,GEORGE,H,NJ,M,R,1.0,voting,18820629,1829-03-16,1829,1882,53,0.0,0,2,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0.0,0.2,0.0,0.5,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,470096035,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18820701,1814-04-12,1814,1882,68,0.0,1,1,1,0,4,0,0,2,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
