speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_4,cluster_2,cluster_9,cluster_5,cluster_0,cluster_3,cluster_6,cluster_1,cluster_7,cluster_12,cluster_10,cluster_8,cluster_13,cluster_14,cluster_11,cluster_4_p,cluster_2_p,cluster_9_p,cluster_5_p,cluster_0_p,cluster_3_p,cluster_6_p,cluster_1_p,cluster_7_p,cluster_12_p,cluster_10_p,cluster_8_p,cluster_13_p,cluster_14_p,cluster_11_p,n
6327,460092669,HOAR,GEORGE,S,MA,M,R,,voting,18800504,1826-08-29,1826,1880,54,0.0,17,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.85,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4610,460097167,HILL,BENJAMIN,S,GA,M,D,,voting,18800512,1823-09-14,1823,1880,57,0.0,1,0,2,1,0,1,0,13,2,0,0,0,0,0,0,0.05,0.0,0.1,0.05,0.0,0.05,0.0,0.65,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20
4796,460133576,WILLIAMS,JOHN,S,KY,M,D,,voting,18810110,1818-07-10,1818,1881,63,0.0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10
4477,460133577,MCDONALD,JOSEPH,S,IN,M,D,,voting,18810110,1819-08-29,1819,1881,62,0.0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,10
4796,460133589,WILLIAMS,JOHN,S,KY,M,D,,voting,18810110,1818-07-10,1818,1881,63,0.0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10
5670,460133963,VOORHEES,DANIEL,S,IN,M,D,,voting,18810111,1827-09-26,1827,1881,54,0.0,9,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0.45,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,20
5670,460133964,VOORHEES,DANIEL,S,IN,M,D,,voting,18810111,1827-09-26,1827,1881,54,0.0,4,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,10
5670,460133975,VOORHEES,DANIEL,S,IN,M,D,,voting,18810111,1827-09-26,1827,1881,54,0.0,3,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,10
5268,460133978,EDMUNDS,GEORGE,S,VT,M,R,,voting,18810111,1828-02-01,1828,1881,53,0.0,15,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,20
4815,460137699,CAMERON,ANGUS,S,WI,M,R,,voting,18810118,1826-07-04,1826,1881,55,0.0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10
5482,460137705,PLUMB,PRESTON,S,KS,M,R,,voting,18810118,1837-10-12,1837,1881,44,5.164556130189496e-14,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4897,460139283,NEAL,HENRY,H,OH,M,R,12.0,voting,18810120,1828-08-25,1828,1881,53,0.0,0,0,2,1,0,6,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,460147741,PLUMB,PRESTON,S,KS,M,R,,voting,18810207,1837-10-12,1837,1881,44,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,460148484,PLUMB,PRESTON,S,KS,M,R,,voting,18810208,1837-10-12,1837,1881,44,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,470003630,MORGAN,JOHN,S,AL,M,D,,voting,18810405,1824-06-20,1824,1881,57,0.0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6184,470039943,BLAND,RICHARD,H,MO,M,D,5.0,voting,18820320,1835-08-19,1835,1882,47,3.9124040104997857e-07,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5760,470053730,GEORGE,JAMES,S,MS,M,D,,voting,18820420,1826-10-20,1826,1882,56,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,470075219,MAXEY,SAMUEL,S,TX,M,D,,voting,18820601,1825-03-30,1825,1882,57,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4999,470083561,GARRISON,GEORGE,H,VA,M,D,1.0,voting,18820612,1835-01-14,1835,1882,47,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5355,470097735,HARRISON,BENJAMIN,S,IN,M,R,,voting,18820705,1833-08-20,1833,1882,49,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,470099355,LOGAN,JOHN,S,IL,M,R,,voting,18820707,1826-02-09,1826,1882,56,0.0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,470099420,SHERMAN,JOHN,S,OH,M,R,,voting,18820707,1823-05-10,1823,1882,59,0.0,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4652,470111529,SAUNDERS,ALVIN,S,NE,M,R,,voting,18820721,1817-07-12,1817,1882,65,0.0,2,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0.2,0.0,0.5,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,470115594,MAXEY,SAMUEL,S,TX,M,D,,voting,18820726,1825-03-30,1825,1882,57,1.2421276146752604e-05,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,470129169,MORGAN,JOHN,S,AL,M,D,,voting,18820808,1824-06-20,1824,1882,58,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,470150928,MORRILL,JUSTIN,S,VT,M,R,,voting,18830115,1810-04-14,1810,1883,73,0.0,27,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.9,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
5482,470151764,PLUMB,PRESTON,S,KS,M,R,,voting,18830116,1837-10-12,1837,1883,46,0.0,1,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10
5841,470157022,SHERMAN,JOHN,S,OH,M,R,,voting,18830124,1823-05-10,1823,1883,60,0.0,0,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4579,470161601,DAVIS,HENRY,S,WV,M,D,,voting,18830130,1823-11-16,1823,1883,60,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4984,470189236,DEUSTER,PETER,H,WI,M,D,4.0,voting,18830221,1831-02-13,1831,1883,52,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5341,470200133,THOMAS,JOHN,H,IL,M,R,18.0,voting,18830301,1846-10-11,1846,1883,37,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5097,480042973,WISE,JOHN,H,VA,M,R,-1.0,voting,18840414,1846-12-27,1846,1884,38,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5024,480057967,KASSON,JOHN,H,IA,M,R,7.0,voting,18840514,1822-01-11,1822,1884,62,0.0,0,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.6,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6559,480058293,HITT,ROBERT,H,IL,M,R,6.0,voting,18840515,1834-01-16,1834,1884,50,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5822,480061939,OATES,WILLIAM,H,AL,M,D,3.0,voting,18840522,1835-11-30,1835,1884,49,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5011,480097596,HOBLITZELL,FETTER,H,MD,M,D,3.0,voting,18841218,1838-10-07,1838,1884,46,0.0,1,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5142,480114474,FINDLAY,JOHN,H,MD,M,D,4.0,voting,18850207,1839-12-21,1839,1885,46,0.0,1,0,1,0,1,1,0,6,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6684,480114680,HEPBURN,WILLIAM,H,IA,M,R,8.0,voting,18850207,1833-11-04,1833,1885,52,0.0,4,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0.4,0.0,0.0,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5015,480115240,HORR,ROSWELL,H,MI,M,R,8.0,voting,18850207,1830-11-26,1830,1885,55,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,480119045,MORGAN,JOHN,S,AL,M,D,,voting,18850213,1824-06-20,1824,1885,61,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5222,480123619,VAN EATON,HENRY,H,MS,M,D,6.0,voting,18850218,1826-09-14,1826,1885,59,0.0,2,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0.2,0.0,0.3,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5238,480123679,WOLFORD,FRANK,H,KY,M,D,11.0,voting,18850218,1817-09-02,1817,1885,68,0.0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6445,480135187,GORMAN,ARTHUR,S,MD,M,D,,voting,18850302,1839-03-11,1839,1885,46,0.0124946607995426,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
4938,480138242,VAN WYCK,CHARLES,S,NE,M,R,,voting,18850303,1824-05-10,1824,1885,61,0.0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,490000265,MORGAN,JOHN,S,AL,M,D,,voting,18850310,1824-06-20,1824,1885,61,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5186,490003850,MORRISON,WILLIAM,H,IL,M,D,18.0,voting,18851218,1824-09-14,1824,1885,61,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,490014944,REAGAN,JOHN,H,TX,M,D,2.0,voting,18860213,1818-10-08,1818,1886,68,9.007156576565036e-06,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5331,490031197,SCOTT,WILLIAM,H,PA,M,D,27.0,voting,18860326,1828-07-02,1828,1886,58,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5774,490039308,HATCH,WILLIAM,H,MO,M,D,1.0,voting,18860419,1833-09-11,1833,1886,53,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6236,490039702,MCCOMAS,LOUIS,H,MD,M,R,6.0,voting,18860420,1846-10-28,1846,1886,40,0.0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5497,490040995,SKINNER,THOMAS,H,NC,M,D,1.0,voting,18860422,1842-01-22,1842,1886,44,0.0,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5235,490042726,WILLIS,ALBERT,H,KY,M,D,5.0,voting,18860426,1843-01-22,1843,1886,43,0.0,1,1,2,1,0,2,0,3,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5267,490045260,DUNN,POINDEXTER,H,AR,M,D,1.0,voting,18860430,1834-11-03,1834,1886,52,0.0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,490048624,BROWN,JOSEPH,S,GA,M,D,,voting,18860506,1821-04-15,1821,1886,65,0.0,0,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5235,490048947,WILLIS,ALBERT,H,KY,M,D,5.0,voting,18860506,1843-01-22,1843,1886,43,0.0016296364336055,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,490054263,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18860514,1822-09-06,1822,1886,64,0.0056972277936687,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6658,490091323,CULLOM,SHELBY,S,IL,M,R,,voting,18860708,1829-11-22,1829,1886,57,0.0,5,0,21,2,0,2,2,7,0,0,0,1,0,0,0,0.125,0.0,0.525,0.05,0.0,0.05,0.05,0.175,0.0,0.0,0.0,0.025,0.0,0.0,0.0,40
6658,490093703,CULLOM,SHELBY,S,IL,M,R,,voting,18860712,1829-11-22,1829,1886,57,0.0,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,490094791,VEST,GEORGE,S,MO,M,D,,voting,18860713,1830-12-06,1830,1886,56,0.0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,490094795,VEST,GEORGE,S,MO,M,D,,voting,18860713,1830-12-06,1830,1886,56,0.0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,490115149,VEST,GEORGE,S,MO,M,D,,voting,18860820,1830-12-06,1830,1886,56,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5339,500046178,TAULBEE,WILLIAM,H,KY,M,D,10.0,voting,18880427,1851-10-22,1851,1888,37,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,500103190,MORGAN,JOHN,S,AL,M,D,,voting,18880810,1824-06-20,1824,1888,64,0.0,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6559,500126963,HITT,ROBERT,H,IL,M,R,6.0,voting,18880925,1834-01-16,1834,1888,54,0.0,12,1,1,3,0,6,0,7,0,0,0,0,0,0,0,0.4,0.03333333333333333,0.03333333333333333,0.1,0.0,0.2,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6554,500168987,HALE,EUGENE,S,ME,M,R,,voting,18890211,1836-06-09,1836,1889,53,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5766,500169040,GRAY,GEORGE,S,DE,M,D,,voting,18890211,1840-05-04,1840,1889,49,0.0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
5905,500169041,CHANDLER,WILLIAM,S,NH,M,R,,voting,18890211,1835-12-28,1835,1889,54,2.2553805323196287e-12,2,1,2,2,0,0,0,2,1,0,0,0,0,0,0,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,510002589,HAWLEY,JOSEPH,S,CT,M,R,,voting,18891220,1826-10-31,1826,1889,63,0.0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
