speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_1,cluster_3,cluster_10,cluster_2,cluster_9,cluster_12,cluster_6,cluster_0,cluster_4,cluster_11,cluster_14,cluster_13,cluster_7,cluster_8,cluster_5_p,cluster_1_p,cluster_3_p,cluster_10_p,cluster_2_p,cluster_9_p,cluster_12_p,cluster_6_p,cluster_0_p,cluster_4_p,cluster_11_p,cluster_14_p,cluster_13_p,cluster_7_p,cluster_8_p,n
6483,580043708,ROBINSON,JAMES,H,IN,M,D,12.0,voting,19040316,1861-05-31,1861,1904,43,0.0080846569434073,2,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7817,580055523,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19040401,1854-01-20,1854,1904,50,0.0,19,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0.6333333333333333,0.1,0.23333333333333334,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6516,580055535,BEVERIDGE,ALBERT,S,IN,M,R,,voting,19040401,1862-10-06,1862,1904,42,1.2374944537559773e-12,10,1,2,1,0,2,2,2,0,0,0,0,0,0,0,0.5,0.05,0.1,0.05,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7817,580055537,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19040401,1854-01-20,1854,1904,50,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7817,580055549,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19040401,1854-01-20,1854,1904,50,0.0,2,7,5,0,0,2,1,2,0,1,0,0,0,0,0,0.1,0.35,0.25,0.0,0.0,0.1,0.05,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20
7817,580055605,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19040401,1854-01-20,1854,1904,50,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6361,580057298,PATTERSON,THOMAS,S,CO,M,D,,voting,19040404,1839-11-04,1839,1904,65,3.147567983435944e-09,0,0,0,1,1,5,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,10
6482,580057590,ROBB,EDWARD,H,MO,M,D,13.0,voting,19040404,1857-03-19,1857,1904,47,0.0,2,0,1,1,3,1,0,0,0,0,0,2,0,0,0,0.2,0.0,0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10
7817,580061467,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19040411,1854-01-20,1854,1904,50,0.0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6411,580070185,BENTON,MAECENAS,H,MO,M,D,15.0,voting,19040422,1848-01-29,1848,1904,56,0.0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6553,580110700,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,19050222,1833-09-20,1833,1905,72,0.0,7,1,1,3,2,2,0,2,0,0,0,0,2,0,0,0.35,0.05,0.05,0.15,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,20
7108,580123551,PAYNE,SERENO,H,NY,M,R,31.0,voting,19050303,1843-06-26,1843,1905,62,0.0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
6553,580124268,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,19050303,1833-09-20,1833,1905,72,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7173,590001779,BURGESS,GEORGE,H,TX,M,D,9.0,voting,19051207,1861-09-21,1861,1905,44,0.0,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
7138,590002040,TILLMAN,BENJAMIN,S,SC,M,D,,voting,19051211,1847-08-11,1847,1905,58,0.0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,590002135,MORGAN,JOHN,S,AL,M,D,,voting,19051211,1824-06-20,1824,1905,81,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,590002724,MORGAN,JOHN,S,AL,M,D,,voting,19051214,1824-06-20,1824,1905,81,0.0,26,3,0,0,0,2,0,0,2,0,1,0,6,0,0,0.65,0.075,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.025,0.0,0.15,0.0,0.0,40
6575,590003078,LITTLE,JOHN,H,AR,M,D,4.0,voting,19051214,1853-03-15,1853,1905,52,0.0,12,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0.6,0.15,0.15,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6671,590003103,GAINES,JOHN,H,TN,M,D,6.0,voting,19051214,1860-08-24,1860,1905,45,0.0,14,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7288,590004142,CULBERSON,CHARLES,S,TX,M,D,,voting,19051216,1855-06-10,1855,1905,50,0.0,6,1,3,8,0,1,0,1,0,0,0,0,0,0,0,0.3,0.05,0.15,0.4,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
7496,590005814,SIMS,THETUS,H,TN,M,D,8.0,voting,19060104,1852-04-25,1852,1906,54,0.0,1,0,1,0,0,5,0,2,1,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7817,590007986,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19060110,1854-01-20,1854,1906,52,0.0,1,0,2,1,1,1,0,1,0,0,0,0,3,0,0,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,10
7817,590007999,SIMMONS,FURNIFOLD,S,NC,M,D,,voting,19060110,1854-01-20,1854,1906,52,0.0,25,3,4,1,1,4,0,0,2,0,0,0,0,0,0,0.625,0.075,0.1,0.025,0.025,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,40
6728,590009001,WILEY,ARIOSTO,H,AL,M,D,2.0,voting,19060113,1848-11-06,1848,1906,58,0.0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6643,590012156,BRUNDIDGE,STEPHEN,H,AR,M,D,2.0,voting,19060119,1857-01-01,1857,1906,49,0.0,1,0,0,5,0,2,0,0,1,0,0,1,0,0,0,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10
6816,590012291,LIVINGSTON,LEONIDAS,H,GA,M,D,5.0,voting,19060119,1832-04-03,1832,1906,74,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6979,590013144,SMITH,WALTER,H,IA,M,R,9.0,voting,19060120,1862-07-10,1862,1906,44,0.0,5,5,3,1,3,2,0,1,0,0,0,0,0,0,0,0.25,0.25,0.15,0.05,0.15,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6979,590013157,SMITH,WALTER,H,IA,M,R,9.0,voting,19060120,1862-07-10,1862,1906,44,0.0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.1,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7322,590013158,HILL,EBENEZER,H,CT,M,R,4.0,voting,19060120,1845-08-04,1845,1906,61,0.0,18,1,6,1,1,2,0,1,0,0,0,0,0,0,0,0.6,0.03333333333333333,0.2,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
7025,590013172,BURLESON,ALBERT,H,TX,M,D,10.0,voting,19060120,1863-06-07,1863,1906,43,0.0120032646637704,4,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0.4,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
6806,590013212,KEIFER,JOSEPH,H,OH,M,R,7.0,voting,19060120,1836-01-30,1836,1906,70,5.240715813735868e-26,1,1,3,1,1,10,1,0,1,0,1,0,0,0,0,0.05,0.05,0.15,0.05,0.05,0.5,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,20
6806,590013216,KEIFER,JOSEPH,H,OH,M,R,7.0,voting,19060120,1836-01-30,1836,1906,70,0.0,0,1,3,1,0,1,0,1,3,0,0,0,0,0,0,0.0,0.1,0.3,0.1,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
6764,590014413,DE ARMOND,DAVID,H,MO,M,D,6.0,voting,19060122,1844-03-18,1844,1906,62,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7245,590016457,SMITH,MARCUS,H,AZ,M,D,0.0,nonvoting,19060125,1851-01-24,1851,1906,55,0.0,11,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0.55,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
7378,590019141,TOWNSEND,CHARLES,H,MI,M,R,2.0,voting,19060130,1856-08-15,1856,1906,50,0.0,3,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0.3,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6671,590022210,GAINES,JOHN,H,TN,M,D,6.0,voting,19060205,1860-08-24,1860,1906,46,0.0,1,1,3,1,0,1,0,0,2,0,1,0,0,0,0,0.1,0.1,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,10
6539,590022839,DICKSON,FRANK,H,IL,M,R,23.0,voting,19060206,1876-10-06,1876,1906,30,0.0,0,0,6,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0.0,0.6,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
7499,590022845,STANLEY,AUGUSTUS,H,KY,M,D,2.0,voting,19060206,1867-05-21,1867,1906,39,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6951,590022846,MCCALL,SAMUEL,H,MA,M,R,8.0,voting,19060206,1851-02-28,1851,1906,55,0.0,6,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7108,590027912,PAYNE,SERENO,H,NY,M,R,31.0,voting,19060215,1843-06-26,1843,1906,63,0.0,0,0,0,2,0,5,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
7108,590027916,PAYNE,SERENO,H,NY,M,R,31.0,voting,19060215,1843-06-26,1843,1906,63,6.2627670128702385e-09,0,1,4,0,0,2,0,2,0,0,1,0,0,0,0,0.0,0.1,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
6715,590031862,POWERS,LLEWELLYN,H,ME,M,R,4.0,voting,19060222,1836-10-14,1836,1906,70,0.0,3,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0.3,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
7363,590036904,SHACKLEFORD,DORSEY,H,MO,M,D,8.0,voting,19060302,1853-08-27,1853,1906,53,0.0,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7363,590037677,SHACKLEFORD,DORSEY,H,MO,M,D,8.0,voting,19060305,1853-08-27,1853,1906,53,0.0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
7496,590044433,SIMS,THETUS,H,TN,M,D,8.0,voting,19060315,1852-04-25,1852,1906,54,1.1094921529752183e-14,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7496,590044586,SIMS,THETUS,H,TN,M,D,8.0,voting,19060315,1852-04-25,1852,1906,54,8.405103734191927e-17,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7327,590044844,HOUSTON,WILLIAM,H,TN,M,D,5.0,voting,19060316,1852-03-17,1852,1906,54,0.0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
