speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_4,cluster_12,cluster_5,cluster_3,cluster_11,cluster_17,cluster_7,cluster_15,cluster_8,cluster_10,cluster_6,cluster_9,cluster_18,cluster_1,cluster_0,cluster_16,cluster_13,cluster_14,cluster_2,cluster_4_p,cluster_12_p,cluster_5_p,cluster_3_p,cluster_11_p,cluster_17_p,cluster_7_p,cluster_15_p,cluster_8_p,cluster_10_p,cluster_6_p,cluster_9_p,cluster_18_p,cluster_1_p,cluster_0_p,cluster_16_p,cluster_13_p,cluster_14_p,cluster_2_p,n
4681,440039796,WILLIS,BENJAMIN,H,NY,M,D,11.0,voting,18760522,1840-03-24,1840,1876,36,44046810,9.75469047807393e-10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5069,440058416,SAULSBURY,ELI,S,DE,M,D,,voting,18760705,1817-12-29,1817,1876,59,44050691,0.0,0,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4574,450004105,COX,JACOB,H,OH,M,R,6.0,voting,18771110,1828-10-27,1828,1877,49,45045740,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4953,450004856,ANTHONY,HENRY,S,RI,M,R,,voting,18771115,1815-04-01,1815,1877,62,45049531,3.8995069785204083e-13,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450029133,SARGENT,AARON,S,CA,M,R,,voting,18780226,1827-09-28,1827,1878,51,45043421,0.0,1,1,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,450030361,MORGAN,JOHN,S,AL,M,D,,voting,18780228,1824-06-20,1824,1878,54,45063521,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5076,450046186,SMITH,ABRAHAM,H,PA,M,R,9.0,voting,18780410,1815-03-07,1815,1878,63,45050760,0.0,1,0,4,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,450046786,BECK,JAMES,S,KY,M,D,,voting,18780411,1822-02-13,1822,1878,56,45053671,0.0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4302,450047450,MCCREERY,THOMAS,S,KY,M,D,,voting,18780415,1816-12-12,1816,1878,62,45043021,0.0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
4991,450050333,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18780418,1840-10-15,1840,1878,38,45049910,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4600,450052060,GROVER,LA,S,OR,M,D,,voting,18780423,1823-11-29,1823,1878,55,45046001,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5133,450062036,EDEN,JOHN,H,IL,M,D,15.0,voting,18780510,1826-02-01,1826,1878,52,45051330,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6806,450062358,KEIFER,JOSEPH,H,OH,M,R,8.0,voting,18780510,1836-01-30,1836,1878,42,45068060,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4884,450094052,MCCOOK,ANSON,H,NY,M,R,8.0,voting,18780619,1835-10-10,1835,1878,43,45048840,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5138,450095893,EUSTIS,JAMES,S,LA,M,D,,voting,18781212,1834-08-27,1834,1878,44,45051381,0.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,450106155,MORGAN,JOHN,S,AL,M,D,,voting,18790130,1824-06-20,1824,1879,55,45063521,0.0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,450112095,MORGAN,JOHN,S,AL,M,D,,voting,18790213,1824-06-20,1824,1879,55,45063521,0.0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,450112667,EATON,WILLIAM,S,CT,M,D,,voting,18790214,1816-10-11,1816,1879,63,45049891,0.0,0,0,1,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4942,450117254,WILLIAMS,CHARLES,H,WI,M,R,1.0,voting,18790219,1829-10-18,1829,1879,50,45049420,0.0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4735,450122749,HAYES,PHILIP,H,IL,M,R,7.0,voting,18790225,1833-02-03,1833,1879,46,45047350,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4969,460008798,CALKINS,WILLIAM,H,IN,M,R,10.0,voting,18790421,1842-02-18,1842,1879,37,46049690,3.7150497788042445e-10,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5318,460016511,PADDOCK,ALGERNON,S,NE,M,R,,voting,18790514,1830-11-09,1830,1879,49,46053181,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5062,460027406,ROBINSON,GEORGE,H,MA,M,R,11.0,voting,18790606,1834-01-20,1834,1879,45,46050620,0.0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5120,460047865,CABELL,GEORGE,H,VA,M,D,5.0,voting,18800114,1836-01-25,1836,1880,44,46051200,0.0,0,0,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5423,460051829,GIBSON,RANDALL,H,LA,M,D,1.0,voting,18800202,1832-09-10,1832,1880,48,46054230,0.0,0,0,6,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,460057895,VOORHEES,DANIEL,S,IN,M,D,,voting,18800224,1827-09-26,1827,1880,53,46056701,0.0,0,0,2,0,0,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,460059245,SAULSBURY,ELI,S,DE,M,D,,voting,18800226,1817-12-29,1817,1880,63,46050691,0.0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4858,460061546,HOUSE,JOHN,H,TN,M,D,6.0,voting,18800303,1827-01-09,1827,1880,53,46048580,0.0,2,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4949,460064254,YOUNG,THOMAS,H,OH,M,R,2.0,voting,18800310,1832-12-14,1832,1880,48,46049490,0.0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4809,460064663,BERRY,CAMPBELL,H,CA,M,D,3.0,voting,18800310,1834-11-07,1834,1880,46,46048090,0.0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4788,460075552,STONE,JOHN,H,MI,M,R,5.0,voting,18800401,1838-07-18,1838,1880,42,46047880,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4903,460076131,PAGE,HORACE,H,CA,M,R,2.0,voting,18800402,1833-10-20,1833,1880,47,46049030,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4417,460086574,BURNSIDE,AMBROSE,S,RI,M,R,,voting,18800422,1824-05-23,1824,1880,56,46044171,1.230287204876482e-05,0,1,1,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4417,460087299,BURNSIDE,AMBROSE,S,RI,M,R,,voting,18800423,1824-05-23,1824,1880,56,46044171,9.732542512723635e-10,0,1,1,0,2,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5169,460108865,KING,JOHN,H,LA,M,D,5.0,voting,18800526,1842-04-20,1842,1880,38,46051690,0.0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4689,460117138,BALLOU,LATIMER,H,RI,M,R,2.0,voting,18800605,1812-03-01,1812,1880,68,46046890,1.4920463980419229e-06,0,0,2,0,0,1,0,0,1,4,1,0,0,0,0,1,0,0,0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
4689,460118980,BALLOU,LATIMER,H,RI,M,R,2.0,voting,18800609,1812-03-01,1812,1880,68,46046890,0.0,0,0,3,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.2,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5027,460122646,LAMAR,LUCIUS,S,MS,M,D,,voting,18800612,1825-09-17,1825,1880,55,46050271,0.0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,460129274,THURMAN,ALLEN,S,OH,M,D,,voting,18801220,1813-11-13,1813,1880,67,46045201,0.0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,460144357,LOGAN,JOHN,S,IL,M,R,,voting,18810201,1826-02-09,1826,1881,55,46051751,0.0,0,0,0,1,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4731,460158429,GILLETTE,EDWARD,H,IA,M,N,7.0,voting,18810219,1840-10-01,1840,1881,41,46047310,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,460164574,BROWNE,THOMAS,H,IN,M,R,5.0,voting,18810225,1829-04-19,1829,1881,52,46053760,7.094565004692121e-11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5025,470002384,KELLOGG,WILLIAM,S,LA,M,R,,voting,18810331,1830-12-08,1830,1881,51,47050251,0.0,0,2,12,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.6666666666666666,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5670,470013379,VOORHEES,DANIEL,S,IN,M,D,,voting,18820116,1827-09-26,1827,1882,55,47056701,0.0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4796,470027333,WILLIAMS,JOHN,S,KY,M,D,,voting,18820221,1818-07-10,1818,1882,64,47047961,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,470032053,COX,SAMUEL,H,NY,M,D,6.0,voting,18820304,1824-09-30,1824,1882,58,47053990,0.0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4816,470042075,CAMP,JOHN,H,NY,M,R,26.0,voting,18820324,1840-04-04,1840,1882,42,47048160,0.0,0,0,1,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.05,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6093,470042099,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18820324,1822-09-06,1822,1882,60,47060930,3.168458551964469e-07,0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,470042101,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18820324,1822-09-06,1822,1882,60,47060930,2.4227844552919324e-16,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5020,470042140,HUTCHINS,WALDO,H,NY,M,D,12.0,voting,18820324,1822-09-30,1822,1882,60,47050200,2.973809139069398e-14,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5020,470042144,HUTCHINS,WALDO,H,NY,M,D,12.0,voting,18820324,1822-09-30,1822,1882,60,47050200,0.0,5,2,6,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17857142857142858,0.07142857142857142,0.21428571428571427,0.10714285714285714,0.39285714285714285,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
5020,470042146,HUTCHINS,WALDO,H,NY,M,D,12.0,voting,18820324,1822-09-30,1822,1882,60,47050200,0.0352098771992974,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
