speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_11,cluster_4,cluster_2,cluster_7,cluster_3,cluster_5,cluster_6,cluster_9,cluster_13,cluster_12,cluster_10,cluster_1,cluster_8,cluster_0,cluster_11_p,cluster_4_p,cluster_2_p,cluster_7_p,cluster_3_p,cluster_5_p,cluster_6_p,cluster_9_p,cluster_13_p,cluster_12_p,cluster_10_p,cluster_1_p,cluster_8_p,cluster_0_p,n
4340,430067044,ROBINSON,JAMES,H,IL,M,D,12.0,voting,18740609,1823-08-19,1823,1874,51,43043400,0.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4268,430068722,HAGER,JOHN,S,CA,M,D,,voting,18740612,1818-03-12,1818,1874,56,43042681,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,430083965,HAWLEY,JOSEPH,H,CT,M,R,1.0,voting,18750106,1826-10-31,1826,1875,49,43062200,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4807,430098590,ATKINS,JOHN,H,TN,M,D,7.0,voting,18750210,1825-06-04,1825,1875,50,43048070,0.0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4582,440007411,DOUGLAS,BEVERLY,H,VA,M,D,1.0,voting,18760127,1822-12-21,1822,1876,54,44045820,0.0610712209721677,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
4072,440010041,ALCORN,JAMES,S,MS,M,R,,voting,18760208,1816-11-04,1816,1876,60,44040721,0.0,2,3,1,1,1,2,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440012648,COX,SAMUEL,H,NY,M,D,6.0,voting,18760217,1824-09-30,1824,1876,52,44053990,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4612,440019320,HUNTER,MORTON,H,IN,M,R,8.0,voting,18760311,1825-02-05,1825,1876,51,44046120,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4468,440032792,LANE,LA,H,OR,M,D,1.0,voting,18760419,1842-11-12,1842,1876,34,44044680,0.0,0,1,1,1,1,5,0,0,1,0,0,0,0,0,0.0,0.1,0.1,0.1,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4953,440035413,ANTHONY,HENRY,S,RI,M,R,,voting,18760428,1815-04-01,1815,1876,61,44049531,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440047061,COX,SAMUEL,H,NY,M,D,6.0,voting,18760610,1824-09-30,1824,1876,52,44053990,0.0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4456,440048511,JENKS,GEORGE,H,PA,M,D,25.0,voting,18760617,1836-03-26,1836,1876,40,44044560,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,440066453,EDMUNDS,GEORGE,S,VT,M,R,,voting,18760722,1828-02-01,1828,1876,48,44052681,0.0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,440088341,MITCHELL,JOHN,S,OR,M,R,,voting,18770109,1835-06-22,1835,1877,42,44063481,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4725,440093506,FELTON,WILLIAM,H,GA,M,I,7.0,voting,18770125,1823-06-19,1823,1877,54,44047250,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4521,440096432,TOWNSEND,WASHINGTON,H,PA,M,R,6.0,voting,18770202,1813-01-20,1813,1877,64,44045210,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4869,440100289,JOYCE,CHARLES,H,VT,M,R,1.0,voting,18770209,1830-01-30,1830,1877,47,44048690,0.0,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,440101174,INGALLS,JOHN,S,KS,M,R,,voting,18770213,1833-12-29,1833,1877,44,44051641,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4205,440112969,WEST,JOSEPH,S,LA,M,R,,voting,18770303,1822-09-19,1822,1877,55,44042051,0.0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,450010696,MITCHELL,JOHN,S,OR,M,R,,voting,18771201,1835-06-22,1835,1877,42,45063481,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4953,450012117,ANTHONY,HENRY,S,RI,M,R,,voting,18771210,1815-04-01,1815,1877,62,45049531,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,450018891,MITCHELL,JOHN,S,OR,M,R,,voting,18780128,1835-06-22,1835,1878,43,45063481,0.0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4579,450022578,DAVIS,HENRY,S,WV,M,D,,voting,18780211,1823-11-16,1823,1878,55,45045791,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,450022597,SAULSBURY,ELI,S,DE,M,D,,voting,18780211,1817-12-29,1817,1878,61,45050691,0.0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
4800,450032366,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18780306,1831-11-19,1831,1878,47,45048000,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,450034138,INGALLS,JOHN,S,KS,M,R,,voting,18780311,1833-12-29,1833,1878,45,45051641,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4646,450061051,ROBBINS,WILLIAM,H,NC,M,D,7.0,voting,18780508,1828-10-26,1828,1878,50,45046460,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4647,450074005,ROBERTS,CHARLES,H,MD,M,D,2.0,voting,18780603,1842-04-19,1842,1878,36,45046470,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5509,450088308,TOWNSHEND,RICHARD,H,IL,M,D,19.0,voting,18780615,1840-04-30,1840,1878,38,45055090,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4427,450098437,CHRISTIANCY,ISAAC,S,MI,M,R,,voting,18781219,1812-03-12,1812,1878,66,45044271,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4445,450113345,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18790215,1809-08-27,1809,1879,70,45044451,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4984,460008839,DEUSTER,PETER,H,WI,M,D,4.0,voting,18790421,1831-02-13,1831,1879,48,46049840,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,460032822,VOORHEES,DANIEL,S,IN,M,D,,voting,18790617,1827-09-26,1827,1879,52,46056701,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5685,460069100,MILLS,ROGER,H,TX,M,D,4.0,voting,18800320,1832-03-30,1832,1880,48,46056850,0.0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4935,460075514,UPSON,CHRISTOPHER,H,TX,M,D,6.0,voting,18800401,1829-10-17,1829,1880,51,46049350,0.0,1,6,0,0,1,2,0,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4962,460110567,BRENTS,THOMAS,H,WA,M,R,-1.0,nonvoting,18800528,1840-12-24,1840,1880,40,46049620,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6495,460143311,TELLER,HENRY,S,CO,M,R,,voting,18810129,1830-05-23,1830,1881,51,46064951,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,460147741,PLUMB,PRESTON,S,KS,M,R,,voting,18810207,1837-10-12,1837,1881,44,46054821,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5067,460152240,RUSSELL,WILLIAM,H,MA,M,R,7.0,voting,18810212,1831-04-22,1831,1881,50,46050670,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,460158511,BROWN,JOSEPH,S,GA,M,D,,voting,18810221,1821-04-15,1821,1881,60,46051161,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4944,460170066,WILSON,BENJAMIN,H,WV,M,D,1.0,voting,18810301,1825-04-30,1825,1881,56,46049440,2.1325511549382787e-17,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4615,470002672,JOHNSTON,JOHN,S,VA,M,D,,voting,18810331,1818-09-09,1818,1881,63,47046151,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,470006591,BROWN,JOSEPH,S,GA,M,D,,voting,18810422,1821-04-15,1821,1881,60,47051161,0.0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
4723,470007218,FARLEY,JAMES,S,CA,M,D,,voting,18810502,1829-08-06,1829,1881,52,47047231,0.0,0,6,0,0,0,1,0,1,2,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,10
4723,470007275,FARLEY,JAMES,S,CA,M,D,,voting,18810502,1829-08-06,1829,1881,52,47047231,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4924,470027731,SINGLETON,JAMES,H,IL,M,D,11.0,voting,18820221,1811-11-23,1811,1882,71,47049240,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4998,470031706,GARLAND,AUGUSTUS,S,AR,M,D,,voting,18820303,1832-06-11,1832,1882,50,47049981,0.0,0,6,0,0,0,3,1,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4829,470041105,DAWES,RUFUS,H,OH,M,R,15.0,voting,18820322,1838-07-04,1838,1882,44,47048290,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5067,470044329,RUSSELL,WILLIAM,H,MA,M,R,7.0,voting,18820329,1831-04-22,1831,1882,51,47050670,0.0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6042,470048647,MCKINLEY,WILLIAM,H,OH,M,R,17.0,voting,18820406,1843-01-29,1843,1882,39,47060420,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4923,470048671,SIMONTON,CHARLES,H,TN,M,D,9.0,voting,18820406,1838-09-08,1838,1882,44,47049230,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4796,470051003,WILLIAMS,JOHN,S,KY,M,D,,voting,18820413,1818-07-10,1818,1882,64,47047961,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4934,470051206,UPDEGRAFF,JONATHAN,H,OH,M,R,16.0,voting,18820413,1822-05-13,1822,1882,60,47049340,0.0,0,7,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5040,470053941,MOULTON,SAMUEL,H,IL,M,D,15.0,voting,18820420,1821-01-20,1821,1882,61,47050400,0.0,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4845,470061117,GODSHALK,WILLIAM,H,PA,M,R,7.0,voting,18820504,1817-10-25,1817,1882,65,47048450,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5940,470064480,HARRIS,ISHAM,S,TN,M,D,,voting,18820512,1818-02-10,1818,1882,64,47059401,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5015,470085877,HORR,ROSWELL,H,MI,M,R,8.0,voting,18820615,1830-11-26,1830,1882,52,47050150,0.0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,470128546,PLUMB,PRESTON,S,KS,M,R,,voting,18820807,1837-10-12,1837,1882,45,47054821,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5386,470134474,CASWELL,LUCIEN,H,WI,M,R,2.0,voting,18821214,1827-11-27,1827,1882,55,47053860,1.1003341255009271e-14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4733,470158595,GROOME,JAMES,S,MD,M,D,,voting,18830126,1838-04-04,1838,1883,45,47047331,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5668,470161565,VANCE,ZEBULON,S,NC,M,D,,voting,18830130,1830-05-13,1830,1883,53,47056681,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4886,470163227,MCKENZIE,JAMES,H,KY,M,D,2.0,voting,18830131,1840-08-01,1840,1883,43,47048860,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5535,470170643,CARLISLE,JOHN,H,KY,M,D,6.0,voting,18830207,1834-09-05,1834,1883,49,47055350,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4991,470187753,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18830220,1840-10-15,1840,1883,43,47049910,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4903,470190409,PAGE,HORACE,H,CA,M,R,2.0,voting,18830222,1833-10-20,1833,1883,50,47049030,0.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5341,470200133,THOMAS,JOHN,H,IL,M,R,18.0,voting,18830301,1846-10-11,1846,1883,37,47053410,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5235,480002062,WILLIS,ALBERT,H,KY,M,D,5.0,voting,18831219,1843-01-22,1843,1883,40,48052350,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5453,480023103,MCADOO,WILLIAM,H,NJ,M,D,7.0,voting,18840305,1853-10-25,1853,1884,31,48054530,0.0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5321,480029589,PHELPS,WILLIAM,H,NJ,M,R,5.0,voting,18840319,1839-08-24,1839,1884,45,48053210,0.0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5685,480043677,MILLS,ROGER,H,TX,M,D,9.0,voting,18840415,1832-03-30,1832,1884,52,48056850,0.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5232,480047279,WELLBORN,OLIN,H,TX,M,D,6.0,voting,18840422,1843-06-18,1843,1884,41,48052320,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5024,480053911,KASSON,JOHN,H,IA,M,R,7.0,voting,18840506,1822-01-11,1822,1884,62,48050240,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4970,480057246,CASSIDY,GEORGE,H,NV,M,D,0.0,voting,18840513,1836-04-25,1836,1884,48,48049700,0.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5179,480078847,LOWRY,ROBERT,H,IN,M,D,12.0,voting,18840619,1824-04-02,1824,1884,60,48051790,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,480088720,MORGAN,JOHN,S,AL,M,D,,voting,18840703,1824-06-20,1824,1884,60,48063521,0.0,0,3,0,1,0,2,0,1,3,0,0,0,0,0,0.0,0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,10
5410,480095104,DOLPH,JOSEPH,S,OR,M,R,,voting,18841210,1835-10-19,1835,1884,49,48054101,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4968,480095390,BUDD,JAMES,H,CA,M,D,2.0,voting,18841210,1851-05-18,1851,1884,33,48049680,0.0,0,2,1,3,0,0,0,4,0,0,0,0,0,0,0.0,0.2,0.1,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,480098990,SHERMAN,JOHN,S,OH,M,R,,voting,18841222,1823-05-10,1823,1884,61,48058411,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5230,480099945,WARNER,ADONIRAM,H,OH,M,D,15.0,voting,18850106,1834-01-13,1834,1885,51,48052300,0.0,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0.2,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5668,480101254,VANCE,ZEBULON,S,NC,M,D,,voting,18850109,1830-05-13,1830,1885,55,48056681,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6475,480122047,PLATT,ORVILLE,S,CT,M,R,,voting,18850217,1827-07-19,1827,1885,58,48064751,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
