speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_14,cluster_1,cluster_6,cluster_13,cluster_4,cluster_10,cluster_3,cluster_8,cluster_2,cluster_12,cluster_5,cluster_9,cluster_15,cluster_16,cluster_7,cluster_0,cluster_11,cluster_17,cluster_14_p,cluster_1_p,cluster_6_p,cluster_13_p,cluster_4_p,cluster_10_p,cluster_3_p,cluster_8_p,cluster_2_p,cluster_12_p,cluster_5_p,cluster_9_p,cluster_15_p,cluster_16_p,cluster_7_p,cluster_0_p,cluster_11_p,cluster_17_p,n
5391,450004718,COKE,RICHARD,S,TX,M,D,,voting,18771114,1829-03-13,1829,1877,48,45053911,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450026874,EDMUNDS,GEORGE,S,VT,M,R,,voting,18780219,1828-02-01,1828,1878,50,45052681,0.0,1,5,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4679,450030694,WILLIAMS,JEREMIAH,H,AL,M,D,3.0,voting,18780228,1829-05-29,1829,1878,49,45046790,0.0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6806,450041326,KEIFER,JOSEPH,H,OH,M,R,8.0,voting,18780329,1836-01-30,1836,1878,42,45068060,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5034,450068134,MAGINNIS,MARTIN,H,MT,M,D,-1.0,nonvoting,18780523,1841-10-27,1841,1878,37,45050340,0.0,2,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4889,450088231,MCMILLAN,SAMUEL,S,MN,M,R,,voting,18780615,1826-02-22,1826,1878,52,45048891,0.0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450101621,SARGENT,AARON,S,CA,M,R,,voting,18790120,1827-09-28,1827,1879,52,45043421,0.0,1,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4702,460036328,CARPENTER,MATTHEW,S,WI,M,R,,voting,18790620,1824-12-22,1824,1879,55,46047021,0.0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4542,460086609,WITHERS,ROBERT,S,VA,M,D,,voting,18800422,1821-09-18,1821,1880,59,46045421,0.0007578159714838,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5034,460109107,MAGINNIS,MARTIN,H,MT,M,D,-1.0,nonvoting,18800526,1841-10-27,1841,1880,39,46050340,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5225,460110003,WAIT,JOHN,H,CT,M,R,3.0,voting,18800527,1811-08-27,1811,1880,69,46052250,0.0032094183396129,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5268,460139464,EDMUNDS,GEORGE,S,VT,M,R,,voting,18810121,1828-02-01,1828,1881,53,46052681,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,460164704,HAWLEY,JOSEPH,H,CT,M,R,1.0,voting,18810225,1826-10-31,1826,1881,55,46062200,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4953,470015285,ANTHONY,HENRY,S,RI,M,R,,voting,18820123,1815-04-01,1815,1882,67,47049531,0.0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,470022891,BROWNE,THOMAS,H,IN,M,R,6.0,voting,18820210,1829-04-19,1829,1882,53,47053760,0.0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6157,470039172,UPDEGRAFF,THOMAS,H,IA,M,R,3.0,voting,18820320,1834-04-03,1834,1882,48,47061570,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5380,470045303,BUTTERWORTH,BENJAMIN,H,OH,M,R,1.0,voting,18820331,1837-10-22,1837,1882,45,47053800,0.0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,470096035,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18820701,1814-04-12,1814,1882,68,47054340,0.0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5225,470099148,WAIT,JOHN,H,CT,M,R,3.0,voting,18820706,1811-08-27,1811,1882,71,47052250,0.0,0,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,470102751,CALL,WILKINSON,S,FL,M,D,,voting,18820711,1834-01-09,1834,1882,48,47055661,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,470118452,INGALLS,JOHN,S,KS,M,R,,voting,18820728,1833-12-29,1833,1882,49,47051641,0.0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6352,480020921,MORGAN,JOHN,S,AL,M,D,,voting,18840229,1824-06-20,1824,1884,60,48063521,0.0,1,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,480022149,BROWNE,THOMAS,H,IN,M,R,6.0,voting,18840303,1829-04-19,1829,1884,55,48053760,0.0,0,1,1,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5121,480023830,CALDWELL,ANDREW,H,TN,M,D,6.0,voting,18840306,1837-07-22,1837,1884,47,48051210,0.0,0,0,0,2,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.3,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5230,480036544,WARNER,ADONIRAM,H,OH,M,D,15.0,voting,18840404,1834-01-13,1834,1884,50,48052300,0.0,9,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5355,480071569,HARRISON,BENJAMIN,S,IN,M,R,,voting,18840610,1833-08-20,1833,1884,51,48053551,0.0,1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5355,480071576,HARRISON,BENJAMIN,S,IN,M,R,,voting,18840610,1833-08-20,1833,1884,51,48053551,0.0,0,2,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.2,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10
5355,480071586,HARRISON,BENJAMIN,S,IN,M,R,,voting,18840610,1833-08-20,1833,1884,51,48053551,0.0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5355,480071590,HARRISON,BENJAMIN,S,IN,M,R,,voting,18840610,1833-08-20,1833,1884,51,48053551,0.0,0,2,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,480071595,BLAIR,HENRY,S,NH,M,R,,voting,18840610,1834-12-06,1834,1884,50,48056971,0.0,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5355,480080647,HARRISON,BENJAMIN,S,IN,M,R,,voting,18840623,1833-08-20,1833,1884,51,48053551,0.0,0,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,480086817,CALL,WILKINSON,S,FL,M,D,,voting,18840701,1834-01-09,1834,1884,50,48055661,0.0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5366,480101480,BAYNE,THOMAS,H,PA,M,R,23.0,voting,18850109,1836-06-14,1836,1885,49,48053660,0.0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,480135698,INGALLS,JOHN,S,KS,M,R,,voting,18850302,1833-12-29,1833,1885,52,48051641,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,480135707,INGALLS,JOHN,S,KS,M,R,,voting,18850302,1833-12-29,1833,1885,52,48051641,0.0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,10
5376,490020538,BROWNE,THOMAS,H,IN,M,R,6.0,voting,18860301,1829-04-19,1829,1886,57,49053760,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5449,490033833,MANDERSON,CHARLES,S,NE,M,R,,voting,18860406,1837-02-09,1837,1886,49,49054491,0.0,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6445,490050129,GORMAN,ARTHUR,S,MD,M,D,,voting,18860510,1839-03-11,1839,1886,47,49064451,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
