speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_3,cluster_0,cluster_5,cluster_7,cluster_6,cluster_4,cluster_12,cluster_11,cluster_13,cluster_8,cluster_15,cluster_9,cluster_16,cluster_2,cluster_10,cluster_14,cluster_1_p,cluster_3_p,cluster_0_p,cluster_5_p,cluster_7_p,cluster_6_p,cluster_4_p,cluster_12_p,cluster_11_p,cluster_13_p,cluster_8_p,cluster_15_p,cluster_9_p,cluster_16_p,cluster_2_p,cluster_10_p,cluster_14_p,n
6327,440075332,HOAR,GEORGE,H,MA,M,R,9.0,voting,18760809,1826-08-29,1826,1876,50,0.0,2,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440093001,SHERMAN,JOHN,S,OH,M,R,,voting,18770124,1823-05-10,1823,1877,54,0.0,1,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5221,440100971,TUCKER,JOHN,H,VA,M,D,6.0,voting,18770212,1823-12-24,1823,1877,54,0.0,0,1,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4556,440102782,BEEBE,GEORGE,H,NY,M,D,14.0,voting,18770215,1836-10-28,1836,1877,41,0.0221992302325437,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,450001339,HALE,EUGENE,H,ME,M,R,5.0,voting,18771017,1836-06-09,1836,1877,41,0.0,0,2,6,8,0,1,0,0,3,0,0,0,0,0,0,0,0,0.0,0.1,0.3,0.4,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4711,450010078,CONKLING,ROSCOE,S,NY,M,R,,voting,18771129,1829-10-30,1829,1877,48,0.0,2,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0.2,0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450010249,SARGENT,AARON,S,CA,M,R,,voting,18771129,1827-09-28,1827,1877,50,0.0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5027,450017775,LAMAR,LUCIUS,S,MS,M,D,,voting,18780124,1825-09-17,1825,1878,53,0.0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5027,450017777,LAMAR,LUCIUS,S,MS,M,D,,voting,18780124,1825-09-17,1825,1878,53,0.0,4,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,450029869,CONKLING,ROSCOE,S,NY,M,R,,voting,18780227,1829-10-30,1829,1878,49,0.0,11,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.1,0.2,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5535,450029945,CARLISLE,JOHN,H,KY,M,D,6.0,voting,18780227,1834-09-05,1834,1878,44,0.0,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450030385,BLAINE,JAMES,S,ME,M,R,,voting,18780228,1830-01-31,1830,1878,48,0.0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,450032160,SAULSBURY,ELI,S,DE,M,D,,voting,18780306,1817-12-29,1817,1878,61,0.0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,450032163,COCKRELL,FRANCIS,S,MO,M,D,,voting,18780306,1834-10-01,1834,1878,44,0.0,1,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450034815,BLAINE,JAMES,S,ME,M,R,,voting,18780313,1830-01-31,1830,1878,48,0.0,0,2,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,450037579,HOAR,GEORGE,S,MA,M,R,,voting,18780319,1826-08-29,1826,1878,52,0.0,1,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5162,450038451,HEWITT,ABRAM,H,NY,M,D,10.0,voting,18780320,1822-07-31,1822,1878,56,0.0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,450041512,BECK,JAMES,S,KY,M,D,,voting,18780401,1822-02-13,1822,1878,56,0.0,0,2,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,450077541,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18780607,1814-04-12,1814,1878,64,0.0,1,1,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,450097315,WALLACE,WILLIAM,S,PA,M,D,,voting,18781217,1827-11-28,1827,1878,51,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450097322,BLAINE,JAMES,S,ME,M,R,,voting,18781217,1830-01-31,1830,1878,48,0.0,1,4,10,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0.05,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
4871,460003229,KNOTT,JAMES,H,KY,M,D,4.0,voting,18790403,1830-08-29,1830,1879,49,0.0,1,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,460006880,BECK,JAMES,S,KY,M,D,,voting,18790415,1822-02-13,1822,1879,57,0.0,1,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
4710,460008239,COFFROTH,ALEXANDER,H,PA,M,D,17.0,voting,18790418,1828-05-18,1828,1879,51,0.0,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4686,460009176,BAILEY,JOHN,H,NY,M,R,16.0,voting,18790422,1838-08-24,1838,1879,41,0.0,1,0,3,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0.1,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,460009988,VOORHEES,DANIEL,S,IN,M,D,,voting,18790424,1827-09-26,1827,1879,52,0.0,0,3,2,12,0,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0.15,0.1,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
4546,460010028,BLAINE,JAMES,S,ME,M,R,,voting,18790424,1830-01-31,1830,1879,49,0.0,0,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5379,460010031,BUTLER,MATTHEW,S,SC,M,D,,voting,18790424,1836-03-08,1836,1879,43,0.0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5412,460010285,DUNNELL,MARK,H,MN,M,R,1.0,voting,18790424,1823-07-02,1823,1879,56,0.0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,460018769,BLAINE,JAMES,S,ME,M,R,,voting,18790519,1830-01-31,1830,1879,49,0.0,2,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,460033613,BLAINE,JAMES,S,ME,M,R,,voting,18790618,1830-01-31,1830,1879,49,0.0,0,2,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460036472,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18790620,1813-12-20,1813,1879,66,0.0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,460044712,EDMUNDS,GEORGE,S,VT,M,R,,voting,18791216,1828-02-01,1828,1879,51,0.0,5,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.5,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,460044715,MAXEY,SAMUEL,S,TX,M,D,,voting,18791216,1825-03-30,1825,1879,54,3.1855254417103765e-14,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4589,460050532,FERRY,THOMAS,S,MI,M,R,,voting,18800128,1827-06-10,1827,1880,53,0.0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,460078947,DAWES,HENRY,S,MA,M,R,,voting,18800409,1816-10-30,1816,1880,64,0.0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5685,460094758,MILLS,ROGER,H,TX,M,D,4.0,voting,18800506,1832-03-30,1832,1880,48,0.0,0,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
4772,460095891,RICHMOND,JAMES,H,VA,M,D,9.0,voting,18800508,1842-02-27,1842,1880,38,0.0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4722,460114936,EWING,THOMAS,H,OH,M,D,10.0,voting,18800603,1829-08-07,1829,1880,51,0.0,2,0,1,0,0,2,0,0,1,7,7,0,0,0,0,0,0,0.1,0.0,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,20
5264,460123615,DAWES,HENRY,S,MA,M,R,,voting,18800615,1816-10-30,1816,1880,64,0.0,0,1,0,2,1,2,0,0,4,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,460133866,MORGAN,JOHN,S,AL,M,D,,voting,18810111,1824-06-20,1824,1881,57,0.0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,460142202,DAWES,HENRY,S,MA,M,R,,voting,18810127,1816-10-30,1816,1881,65,0.0,2,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4929,460147824,SPEER,EMORY,H,GA,M,I,9.0,voting,18810207,1848-09-03,1848,1881,33,0.0,1,1,14,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.05,0.05,0.7,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4929,460147831,SPEER,EMORY,H,GA,M,I,9.0,voting,18810207,1848-09-03,1848,1881,33,0.0,1,0,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0.1,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5156,460147835,HAMMOND,NATHANIEL,H,GA,M,D,5.0,voting,18810207,1833-12-26,1833,1881,48,0.0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4610,470000334,HILL,BENJAMIN,S,GA,M,D,,voting,18810314,1823-09-14,1823,1881,58,2.72919713060728e-10,5,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,470000335,LOGAN,JOHN,S,IL,M,R,,voting,18810314,1826-02-09,1826,1881,55,1.768110975577398e-13,3,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4610,470000338,HILL,BENJAMIN,S,GA,M,D,,voting,18810314,1823-09-14,1823,1881,58,0.0,0,0,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5264,470004636,DAWES,HENRY,S,MA,M,R,,voting,18810411,1816-10-30,1816,1881,65,0.0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
