speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_5,cluster_0,cluster_6,cluster_8,cluster_4,cluster_9,cluster_2,cluster_1,cluster_3,cluster_12,cluster_11,cluster_13,cluster_10,cluster_7,cluster_14,cluster_5_p,cluster_0_p,cluster_6_p,cluster_8_p,cluster_4_p,cluster_9_p,cluster_2_p,cluster_1_p,cluster_3_p,cluster_12_p,cluster_11_p,cluster_13_p,cluster_10_p,cluster_7_p,cluster_14_p,n
4620,460075767,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18800402,1813-12-20,1813,1880,67,0.0,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0.1,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460082974,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18800416,1813-12-20,1813,1880,67,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460083005,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18800416,1813-12-20,1813,1880,67,2.179954168892788e-05,0,6,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0.6,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5550,460131522,BLOUNT,JAMES,H,GA,M,D,6.0,voting,18810105,1837-09-12,1837,1881,44,1.9567280627603e-12,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,470032898,DAWES,HENRY,S,MA,M,R,,voting,18820307,1816-10-30,1816,1882,66,0.0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4935,470139931,UPSON,CHRISTOPHER,H,TX,M,D,6.0,voting,18821222,1829-10-17,1829,1882,53,5.167334037644491e-07,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,480053163,BECK,JAMES,S,KY,M,D,,voting,18840505,1822-02-13,1822,1884,62,0.0,12,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0.6,0.15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
6352,480064922,MORGAN,JOHN,S,AL,M,D,,voting,18840528,1824-06-20,1824,1884,60,0.0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,490027363,LOGAN,JOHN,S,IL,M,R,,voting,18860318,1826-02-09,1826,1886,60,0.0,0,0,0,0,1,0,0,7,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10
6554,490028865,HALE,EUGENE,S,ME,M,R,,voting,18860322,1836-06-09,1836,1886,50,0.0,1,1,0,0,1,0,0,6,0,1,0,0,0,0,0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5367,490029221,BECK,JAMES,S,KY,M,D,,voting,18860323,1822-02-13,1822,1886,64,0.0,0,4,0,0,0,1,0,4,1,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,490033465,COCKRELL,FRANCIS,S,MO,M,D,,voting,18860405,1834-10-01,1834,1886,52,0.0,0,5,0,0,0,0,0,4,0,0,0,1,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
6554,490033777,HALE,EUGENE,S,ME,M,R,,voting,18860406,1836-06-09,1836,1886,50,0.0,3,4,0,0,0,3,0,17,0,3,0,0,0,0,0,0.1,0.13333333333333333,0.0,0.0,0.0,0.1,0.0,0.5666666666666667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,30
5181,490077385,MARTIN,JOHN,H,AL,M,D,6.0,voting,18860618,1837-01-20,1837,1886,49,0.0,2,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0.2,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
5201,490111947,RICE,WILLIAM,H,MA,M,R,10.0,voting,18860730,1826-03-07,1826,1886,60,0.0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5115,490131294,BRAGG,EDWARD,H,WI,M,D,2.0,voting,18870126,1827-02-20,1827,1887,60,0.0,1,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5115,490135414,BRAGG,EDWARD,H,WI,M,D,2.0,voting,18870201,1827-02-20,1827,1887,60,7.359523723213288e-07,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5442,490135420,LAIRD,JAMES,H,NE,M,R,2.0,voting,18870201,1849-06-20,1849,1887,38,0.0047227061407399,1,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,500044548,HAWLEY,JOSEPH,S,CT,M,R,,voting,18880424,1826-10-31,1826,1888,62,0.0,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
5275,500045482,GLASS,PRESLEY,H,TN,M,D,9.0,voting,18880425,1824-10-18,1824,1888,64,0.0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6099,500146614,JONES,JAMES,S,AR,M,D,,voting,18890108,1839-09-29,1839,1889,50,0.0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6074,510204029,DOCKERY,ALEXANDER,H,MO,M,D,3.0,voting,18910211,1845-02-11,1845,1891,46,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5823,520028800,OUTHWAITE,JOSEPH,H,OH,M,D,9.0,voting,18920314,1841-12-05,1841,1892,51,0.0,2,16,1,1,0,2,1,32,4,1,0,0,0,0,0,0.03333333333333333,0.26666666666666666,0.016666666666666666,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.5333333333333333,0.06666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,60
5823,520110497,OUTHWAITE,JOSEPH,H,OH,M,D,9.0,voting,18921214,1841-12-05,1841,1892,51,0.0,2,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,530005863,HOAR,GEORGE,S,MA,M,R,,voting,18930823,1826-08-29,1826,1893,67,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6271,530078089,WHEELER,JOSEPH,H,AL,M,D,8.0,voting,18940323,1836-09-10,1836,1894,58,0.0,6,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0.6,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
6800,530153852,HULL,JOHN,H,IA,M,R,7.0,voting,18940718,1841-05-01,1841,1894,53,0.0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5696,530153886,BLACK,JOHN,H,IL,M,D,-1.0,voting,18940718,1839-01-27,1839,1894,55,0.0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5652,530209807,SQUIRE,WATSON,S,WA,M,R,,voting,18950218,1838-05-18,1838,1895,57,0.0,3,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0.3,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5922,540008306,CURTIS,NEWTON,H,NY,M,R,22.0,voting,18960120,1835-05-21,1835,1896,61,0.0,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6800,540023561,HULL,JOHN,H,IA,M,R,7.0,voting,18960219,1841-05-01,1841,1896,55,0.0,0,20,0,1,0,2,0,7,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6800,540023795,HULL,JOHN,H,IA,M,R,7.0,voting,18960219,1841-05-01,1841,1896,55,0.0,0,22,4,2,0,8,0,2,0,2,0,0,0,0,0,0.0,0.55,0.1,0.05,0.0,0.2,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,40
6800,540023798,HULL,JOHN,H,IA,M,R,7.0,voting,18960219,1841-05-01,1841,1896,55,0.0145491270791244,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6800,540023818,HULL,JOHN,H,IA,M,R,7.0,voting,18960219,1841-05-01,1841,1896,55,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,540023996,FRYE,WILLIAM,S,ME,M,R,,voting,18960220,1830-09-02,1830,1896,66,0.0,1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6220,540027596,HAWLEY,JOSEPH,S,CT,M,R,,voting,18960227,1826-10-31,1826,1896,70,0.0,0,20,4,0,0,4,0,2,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6800,540046341,HULL,JOHN,H,IA,M,R,7.0,voting,18960327,1841-05-01,1841,1896,55,0.0,0,13,1,1,0,3,0,2,0,0,0,0,0,0,0,0.0,0.65,0.05,0.05,0.0,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6800,540046357,HULL,JOHN,H,IA,M,R,7.0,voting,18960327,1841-05-01,1841,1896,55,0.0045669510281797,1,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6800,540046410,HULL,JOHN,H,IA,M,R,7.0,voting,18960327,1841-05-01,1841,1896,55,0.0,0,12,1,1,1,2,0,2,1,0,0,0,0,0,0,0.0,0.6,0.05,0.05,0.05,0.1,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20
5892,540046418,BARTLETT,FRANKLIN,H,NY,M,D,7.0,voting,18960327,1847-09-10,1847,1896,49,0.0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0.0,0.5,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5883,540046445,ALLEN,CLARENCE,H,UT,M,R,1.0,voting,18960327,1852-09-08,1852,1896,44,4.339957702353252e-06,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6480,540046469,RICHARDSON,JAMES,H,TN,M,D,5.0,voting,18960327,1843-03-10,1843,1896,53,0.0,0,10,1,0,0,6,0,3,0,0,0,0,0,0,0,0.0,0.5,0.05,0.0,0.0,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6553,540046478,GROSVENOR,CHARLES,H,OH,M,R,11.0,voting,18960327,1833-09-20,1833,1896,63,0.0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6480,540046481,RICHARDSON,JAMES,H,TN,M,D,5.0,voting,18960327,1843-03-10,1843,1896,53,0.0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6480,540058832,RICHARDSON,JAMES,H,TN,M,D,5.0,voting,18960417,1843-03-10,1843,1896,53,0.0,1,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6126,540058833,NORTHWAY,STEPHEN,H,OH,M,R,19.0,voting,18960417,1833-06-19,1833,1896,63,0.3722752634050504,0,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6126,540058835,NORTHWAY,STEPHEN,H,OH,M,R,19.0,voting,18960417,1833-06-19,1833,1896,63,0.0,2,4,0,1,1,1,0,11,0,0,0,0,0,0,0,0.1,0.2,0.0,0.05,0.05,0.05,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6569,540058852,LACEY,JOHN,H,IA,M,R,6.0,voting,18960417,1841-05-30,1841,1896,55,0.0046322477884817,0,3,0,0,0,0,0,5,1,1,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
6126,540058853,NORTHWAY,STEPHEN,H,OH,M,R,19.0,voting,18960417,1833-06-19,1833,1896,63,0.0,2,8,0,0,1,5,0,2,0,2,0,0,0,0,0,0.1,0.4,0.0,0.0,0.05,0.25,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,20
5978,540058912,MEREDITH,ELISHA,H,VA,M,D,8.0,voting,18960417,1848-12-26,1848,1896,48,0.0,2,1,0,0,2,0,0,3,1,1,0,0,0,0,0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,10
6554,540084520,HALE,EUGENE,S,ME,M,R,,voting,18960523,1836-06-09,1836,1896,60,1.0248091596960057e-07,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
6288,540098146,BOUTELLE,CHARLES,H,ME,M,R,4.0,voting,18960610,1839-02-09,1839,1896,57,0.0,4,11,0,0,0,4,0,0,0,0,0,1,0,0,0,0.2,0.55,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,20
6575,540102783,LITTLE,JOHN,H,AR,M,D,2.0,voting,18961216,1853-03-15,1853,1896,43,0.0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6197,540129094,COX,NICHOLAS,H,TN,M,D,7.0,voting,18970215,1837-01-06,1837,1897,60,0.0,0,0,1,0,0,1,0,4,3,1,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,0.0,10
6069,550047692,COOKE,EDWARD,H,IL,M,R,6.0,voting,18971218,1849-10-17,1849,1897,48,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
