speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_6,cluster_0,cluster_5,cluster_3,cluster_2,cluster_8,cluster_1,cluster_4,cluster_11,cluster_9,cluster_12,cluster_13,cluster_7,cluster_10,cluster_6_p,cluster_0_p,cluster_5_p,cluster_3_p,cluster_2_p,cluster_8_p,cluster_1_p,cluster_4_p,cluster_11_p,cluster_9_p,cluster_12_p,cluster_13_p,cluster_7_p,cluster_10_p,n
4262,430095226,FINCK,WILLIAM,H,OH,M,D,12.0,voting,18750203,1822-09-01,1822,1875,53,43042620,0.0,0,0,1,1,6,0,1,1,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,430104592,DAWES,HENRY,H,MA,M,R,11.0,voting,18750220,1816-10-30,1816,1875,59,43052640,0.0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,440000306,HOWE,TIMOTHY,S,WI,M,R,,voting,18750312,1816-02-24,1816,1875,59,44042811,5.986977555264122e-05,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5069,440000335,SAULSBURY,ELI,S,DE,M,D,,voting,18750312,1817-12-29,1817,1875,58,44050691,0.0,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4709,440005703,CLYMER,HIESTER,H,PA,M,D,8.0,voting,18760121,1827-11-03,1827,1876,49,44047090,0.0,1,0,0,1,7,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,440007913,DAWES,HENRY,S,MA,M,R,,voting,18760131,1816-10-30,1816,1876,60,44052641,0.0,0,2,0,1,12,2,1,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.05555555555555555,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5268,440016805,EDMUNDS,GEORGE,S,VT,M,R,,voting,18760303,1828-02-01,1828,1876,48,44052681,0.0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,440038080,HOLMAN,WILLIAM,H,IN,M,D,5.0,voting,18760513,1822-09-06,1822,1876,54,44060930,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5221,440067953,TUCKER,JOHN,H,VA,M,D,6.0,voting,18760726,1823-12-24,1823,1876,53,44052210,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,440085409,DAWES,HENRY,S,MA,M,R,,voting,18761219,1816-10-30,1816,1876,60,44052641,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,440085613,HOAR,GEORGE,H,MA,M,R,9.0,voting,18761219,1826-08-29,1826,1876,50,44063270,0.0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,440088205,WALLACE,WILLIAM,S,PA,M,D,,voting,18770108,1827-11-28,1827,1877,50,44045281,0.0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4568,440093458,CALDWELL,WILLIAM,H,TN,M,D,9.0,voting,18770125,1832-11-08,1832,1877,45,44045680,0.0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4498,440101492,PURMAN,WILLIAM,H,FL,M,R,1.0,voting,18770213,1840-04-11,1840,1877,37,44044980,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6628,440107400,WHYTE,WILLIAM,S,MD,M,D,,voting,18770224,1824-08-09,1824,1877,53,44066281,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6584,440110483,MONEY,HERNANDO,H,MS,M,D,3.0,voting,18770301,1839-08-26,1839,1877,38,44065840,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,450006203,MAXEY,SAMUEL,S,TX,M,D,,voting,18771120,1825-03-30,1825,1877,52,45048831,0.0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450017108,BLAINE,JAMES,S,ME,M,R,,voting,18780122,1830-01-31,1830,1878,48,45045461,0.0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4734,450027038,HARRIS,JOHN,H,VA,M,D,7.0,voting,18780219,1823-05-08,1823,1878,55,45047340,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4630,450036972,MAYHAM,STEPHEN,H,NY,M,D,15.0,voting,18780318,1826-10-08,1826,1878,52,45046300,0.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6352,450037222,MORGAN,JOHN,S,AL,M,D,,voting,18780319,1824-06-20,1824,1878,54,45063521,0.0,0,3,0,2,5,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4445,450039277,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18780322,1809-08-27,1809,1878,69,45044451,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,450039705,HOWE,TIMOTHY,S,WI,M,R,,voting,18780325,1816-02-24,1816,1878,62,45042811,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450044297,BLAINE,JAMES,S,ME,M,R,,voting,18780408,1830-01-31,1830,1878,48,45045461,0.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4756,450053258,MCMAHON,JOHN,H,OH,M,D,4.0,voting,18780424,1833-02-19,1833,1878,45,45047560,0.0,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4680,450053337,WILLIAMS,RICHARD,H,OR,M,R,1.0,voting,18780424,1836-11-15,1836,1878,42,45046800,0.0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5391,450064005,COKE,RICHARD,S,TX,M,D,,voting,18780514,1829-03-13,1829,1878,49,45053911,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4971,450074849,CHALMERS,JAMES,H,MS,M,D,6.0,voting,18780604,1831-01-12,1831,1878,47,45049710,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4342,450086277,SARGENT,AARON,S,CA,M,R,,voting,18780614,1827-09-28,1827,1878,51,45043421,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4620,450091981,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18780618,1813-12-20,1813,1878,65,45046201,0.0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,450095032,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18781205,1830-09-02,1830,1878,48,45066690,9.956558482987177e-19,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,450095942,MAXEY,SAMUEL,S,TX,M,D,,voting,18781212,1825-03-30,1825,1878,53,45048831,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4873,450096073,LAPHAM,ELBRIDGE,H,NY,M,R,27.0,voting,18781212,1814-10-18,1814,1878,64,45048730,0.0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4756,450101524,MCMAHON,JOHN,H,OH,M,D,4.0,voting,18790118,1833-02-19,1833,1879,46,45047560,0.0,3,2,0,1,4,0,0,0,0,0,0,0,0,0,0.3,0.2,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4636,450103067,POLLARD,HENRY,H,MO,M,R,10.0,voting,18790122,1836-06-14,1836,1879,43,45046360,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4797,450104875,WRIGHT,HENDRICK,H,PA,M,D,12.0,voting,18790127,1808-04-24,1808,1879,71,45047970,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4826,450113109,CRAVENS,JORDAN,H,AR,M,I,3.0,voting,18790214,1830-11-07,1830,1879,49,45048260,0.0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4807,450133469,ATKINS,JOHN,H,TN,M,D,8.0,voting,18790303,1825-06-04,1825,1879,54,45048070,0.0,5,0,1,0,3,0,0,1,0,0,0,0,0,0,0.5,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,460004619,JONES,CHARLES,S,FL,M,D,,voting,18790409,1834-12-24,1834,1879,45,46048651,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4528,460006510,WALLACE,WILLIAM,S,PA,M,D,,voting,18790414,1827-11-28,1827,1879,52,46045281,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,460007379,DAWES,HENRY,S,MA,M,R,,voting,18790416,1816-10-30,1816,1879,63,46052641,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4826,460009253,CRAVENS,JORDAN,H,AR,M,D,3.0,voting,18790422,1830-11-07,1830,1879,49,46048260,0.0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,460018117,SAULSBURY,ELI,S,DE,M,D,,voting,18790517,1817-12-29,1817,1879,62,46050691,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4755,460024102,MCGOWAN,JONAS,H,MI,M,R,3.0,voting,18790527,1837-04-02,1837,1879,42,46047550,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4771,460051734,PRICE,HIRAM,H,IA,M,R,2.0,voting,18800131,1814-01-10,1814,1880,66,46047710,0.0,1,3,1,5,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,460057323,LOGAN,JOHN,S,IL,M,R,,voting,18800220,1826-02-09,1826,1880,54,46051751,0.0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,460059241,MORGAN,JOHN,S,AL,M,D,,voting,18800226,1824-06-20,1824,1880,56,46063521,0.0,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4499,460060395,RANDOLPH,THEODORE,S,NJ,M,D,,voting,18800301,1826-06-24,1826,1880,54,46044991,0.0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4776,460061550,SAMFORD,WILLIAM,H,AL,M,D,3.0,voting,18800303,1844-09-16,1844,1880,36,46047760,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5373,460072504,BREWER,MARK,H,MI,M,R,6.0,voting,18800326,1837-10-22,1837,1880,43,46053730,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,460081316,EDMUNDS,GEORGE,S,VT,M,R,,voting,18800414,1828-02-01,1828,1880,52,46052681,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,460086583,VOORHEES,DANIEL,S,IN,M,D,,voting,18800422,1827-09-26,1827,1880,53,46056701,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4818,460087631,CARPENTER,CYRUS,H,IA,M,R,9.0,voting,18800423,1829-11-24,1829,1880,51,46048180,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4953,460089064,ANTHONY,HENRY,S,RI,M,R,,voting,18800427,1815-04-01,1815,1880,65,46049531,0.0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5366,460091815,BAYNE,THOMAS,H,PA,M,R,23.0,voting,18800430,1836-06-14,1836,1880,44,46053660,0.0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5550,460110556,BLOUNT,JAMES,H,GA,M,D,6.0,voting,18800528,1837-09-12,1837,1880,43,46055500,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4728,460113893,FINLEY,EBENEZER,H,OH,M,D,8.0,voting,18800602,1833-07-31,1833,1880,47,46047280,0.0,1,0,0,1,7,0,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5157,460120949,HAMPTON,WADE,S,SC,M,D,,voting,18800611,1818-03-28,1818,1880,62,46051571,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4760,460126316,NEWBERRY,JOHN,H,MI,M,R,1.0,voting,18801209,1826-11-18,1826,1880,54,46047600,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,460137733,PLUMB,PRESTON,S,KS,M,R,,voting,18810118,1837-10-12,1837,1881,44,46054821,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5105,460147440,AIKEN,DAVID,H,SC,M,D,3.0,voting,18810205,1828-03-17,1828,1881,53,46051050,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,470006774,JONES,CHARLES,S,FL,M,D,,voting,18810426,1834-12-24,1834,1881,47,47048651,0.0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5355,470015289,HARRISON,BENJAMIN,S,IN,M,R,,voting,18820123,1833-08-20,1833,1882,49,47053551,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5130,470031474,CURTIN,ANDREW,H,PA,M,D,20.0,voting,18820302,1817-04-22,1817,1882,65,47051300,0.0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,470032853,DAWES,HENRY,S,MA,M,R,,voting,18820307,1816-10-30,1816,1882,66,47052641,0.0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4970,470036296,CASSIDY,GEORGE,H,NV,M,D,0.0,voting,18820313,1836-04-25,1836,1882,46,47049700,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4984,470038674,DEUSTER,PETER,H,WI,M,D,4.0,voting,18820318,1831-02-13,1831,1882,51,47049840,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,470043417,MORRILL,JUSTIN,S,VT,M,R,,voting,18820328,1810-04-14,1810,1882,72,47061251,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,470044387,VOORHEES,DANIEL,S,IN,M,D,,voting,18820330,1827-09-26,1827,1882,55,47056701,0.0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4942,470056763,WILLIAMS,CHARLES,H,WI,M,R,1.0,voting,18820425,1829-10-18,1829,1882,53,47049420,0.0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5015,470060120,HORR,ROSWELL,H,MI,M,R,8.0,voting,18820502,1830-11-26,1830,1882,52,47050150,0.0,1,5,0,1,3,0,0,0,0,0,0,0,0,0,0.1,0.5,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4865,470064149,JONES,CHARLES,S,FL,M,D,,voting,18820511,1834-12-24,1834,1882,48,47048651,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7218,470073650,MILLER,SAMUEL,H,PA,M,R,26.0,voting,18820530,1840-04-19,1840,1882,42,47072180,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5366,470099142,BAYNE,THOMAS,H,PA,M,R,23.0,voting,18820706,1836-06-14,1836,1882,46,47053660,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5822,470110983,OATES,WILLIAM,H,AL,M,D,3.0,voting,18820720,1835-11-30,1835,1882,47,47058220,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4969,470111012,CALKINS,WILLIAM,H,IN,M,R,13.0,voting,18820720,1842-02-18,1842,1882,40,47049690,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4950,470137661,BARROW,MIDDLETON,S,GA,M,D,,voting,18821220,1839-08-01,1839,1882,43,47049501,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6008,470142104,SEWELL,WILLIAM,S,NJ,M,R,,voting,18821228,1835-12-06,1835,1882,47,47060081,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4889,470147337,MCMILLAN,SAMUEL,S,MN,M,R,,voting,18830109,1826-02-22,1826,1883,57,47048891,0.0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,470150465,PLUMB,PRESTON,S,KS,M,R,,voting,18830113,1837-10-12,1837,1883,46,47054821,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,470163847,BECK,JAMES,S,KY,M,D,,voting,18830201,1822-02-13,1822,1883,61,47053671,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
